cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30
1303,2,1,?,0,1,0,0,0,0,?,0,?,6,7,7,?,0,?,0,?,9,3,4,14,5,?,0,?,8,3
1302,2,1,?,0,1,?,?,?,0,0,0,0,6,7,7,?,0,8,0,?,?,3,?,?,5,?,0,1,8,3
1523,0,1,?,0,1,0,0,?,0,0,0,0,6,0,?,?,?,8,0,?,9,3,4,14,?,?,0,1,8,3
1522,?,1,?,0,1,0,0,0,0,0,0,0,6,0,?,?,8,8,?,?,?,3,4,14,5,?,0,1,8,3
1449,?,1,?,0,1,0,0,0,?,0,?,0,6,8,7,?,0,8,0,?,9,3,4,?,5,?,0,1,?,3
1448,0,1,?,?,?,?,0,0,?,?,0,0,6,5,7,?,0,8,0,?,9,3,4,14,5,?,0,?,8,3
1349,0,1,?,0,1,0,0,?,0,0,1,0,6,0,7,?,0,8,4,?,9,3,4,14,5,?,0,?,8,3
1348,0,1,?,0,1,0,0,24,0,0,1,5,6,0,7,?,0,8,4,?,9,3,4,14,5,?,0,?,8,?
1971,12,1,?,?,?,0,?,0,?,0,1,0,6,0,7,?,15,0,0,?,?,3,4,14,5,?,2,1,8,3
1970,12,1,?,?,1,0,?,0,?,0,1,0,6,0,7,?,?,0,?,?,?,3,4,14,5,?,2,1,8,3
1052,?,?,?,0,?,0,0,0,?,0,1,0,?,0,7,?,15,0,0,?,9,3,4,14,5,?,2,1,8,?
1193,12,1,?,1,1,0,0,?,0,0,1,0,6,?,7,?,0,0,0,?,9,3,?,14,5,?,2,1,8,3
1192,12,1,?,0,?,0,7,4,0,0,?,0,6,0,7,?,?,0,?,?,9,3,4,14,5,?,2,1,8,?
1125,12,1,?,0,1,12,?,0,0,0,1,0,?,0,7,?,0,0,?,?,9,?,4,14,5,?,0,1,8,?
1124,0,?,?,0,1,12,?,?,0,?,1,41,6,0,7,?,?,0,?,?,9,3,4,14,5,?,0,1,8,?
1035,0,1,?,0,1,12,?,37,0,0,1,?,6,7,7,?,0,0,11,?,9,3,4,14,5,?,0,1,8,3
1034,5,?,?,0,1,12,0,0,?,?,1,0,6,7,7,?,0,0,?,?,9,3,4,?,5,?,0,1,8,3
1119,0,1,?,1,1,?,7,?,0,0,0,0,6,0,7,?,0,16,0,?,9,0,4,14,5,39,2,1,8,3
1118,0,1,?,?,1,0,7,0,0,?,0,42,6,?,7,?,0,16,0,?,9,0,?,?,?,?,?,1,8,3
1161,?,1,?,0,?,0,7,0,0,0,0,0,6,11,7,?,0,0,0,?,?,0,4,?,5,39,2,1,8,3
1160,0,1,?,0,?,0,7,0,0,0,0,0,6,11,7,?,0,0,?,?,9,0,4,14,5,?,2,1,8,3
1411,0,1,?,?,1,0,7,0,?,0,0,0,6,?,?,?,?,?,0,?,9,0,?,?,?,39,0,1,8,3
1410,0,1,?,1,1,0,?,0,?,0,0,0,6,0,7,?,?,0,0,?,?,0,4,?,?,39,0,1,?,?
1483,0,1,?,0,1,0,7,?,?,21,0,0,6,0,?,?,0,0,0,?,9,0,4,14,5,39,?,1,8,3
1482,0,?,?,1,1,0,7,26,0,21,0,0,6,?,7,?,0,0,0,?,9,0,?,14,5,?,?,1,8,?
1113,0,?,?,0,1,0,0,0,?,8,0,17,6,0,7,?,0,?,0,?,9,0,?,?,5,39,2,1,?,3
1112,0,1,?,0,1,0,0,0,?,8,1,17,?,0,7,?,0,?,33,?,9,0,?,14,5,39,2,1,8,3
1405,0,?,?,?,1,0,7,0,?,8,0,17,6,0,7,?,?,?,0,?,9,0,4,?,5,39,?,1,8,3
1404,0,1,?,0,?,0,7,0,?,8,0,17,6,0,7,?,?,0,33,?,?,0,4,14,5,39,2,1,8,3
1457,0,1,?,0,1,0,?,0,?,8,0,0,6,?,7,?,0,0,?,?,9,3,4,14,5,39,0,1,8,3
1456,0,1,?,0,1,?,0,0,?,8,0,?,6,?,?,?,0,?,0,?,9,?,4,?,5,?,0,1,?,3
1339,7,1,?,1,1,0,?,0,?,8,0,0,6,?,?,?,0,0,0,?,9,?,?,14,5,39,0,1,8,3
1338,0,1,?,0,1,0,0,0,?,8,0,0,6,?,?,?,0,0,?,?,9,?,4,14,5,?,0,1,8,3
1287,11,0,2,1,?,0,?,0,10,13,0,0,6,8,7,?,0,0,0,1,0,3,4,0,5,?,2,1,8,7
1286,11,?,2,0,?,0,11,0,10,0,0,?,6,8,7,?,?,0,0,?,0,3,4,0,5,39,2,?,8,7
1150,11,0,2,0,?,15,11,0,?,0,0,0,6,8,?,?,0,0,0,?,0,3,4,48,5,39,0,1,8,?
1159,11,1,2,2,0,0,0,0,10,0,0,0,6,8,7,?,?,?,0,1,0,0,4,4,5,39,0,1,8,?
1158,11,?,2,0,0,0,0,0,?,0,0,0,6,8,?,?,0,14,0,?,0,0,4,4,5,39,0,?,8,7
1253,?,1,?,0,0,0,?,0,10,0,0,0,6,8,?,?,0,0,0,1,0,?,4,0,?,39,0,?,8,?
1252,11,1,2,0,0,0,?,0,10,0,0,0,6,8,7,?,0,0,0,1,0,?,4,0,5,39,0,?,?,7
1343,11,?,2,0,0,0,?,35,0,0,0,0,?,?,?,?,26,0,?,1,0,0,4,17,5,39,0,1,8,0
1342,11,?,2,?,0,10,0,?,0,0,1,0,6,8,7,?,26,0,0,1,?,0,4,17,?,39,0,1,8,0
1719,?,?,2,0,0,0,5,35,0,0,0,0,6,8,7,?,26,?,?,?,0,?,4,17,5,39,0,1,8,0
1718,11,?,2,0,0,0,5,35,0,0,0,0,6,?,7,?,26,0,5,1,?,3,4,17,5,39,?,1,8,0
1111,11,?,2,0,1,0,?,0,20,0,1,1,6,8,7,?,0,0,0,?,16,0,?,17,5,39,0,1,8,?
1110,11,?,?,0,1,0,15,?,0,0,0,1,?,?,?,?,0,?,0,1,16,0,?,17,5,39,?,1,8,?
1071,11,?,2,0,0,8,0,30,0,0,0,?,6,8,7,?,0,0,0,1,?,0,?,17,5,39,0,1,8,0
2029,11,?,?,1,0,8,0,?,0,0,0,0,?,?,7,?,?,0,0,1,16,0,?,17,5,39,?,1,8,0
2028,11,?,?,1,0,8,0,30,0,0,0,0,6,8,?,?,?,0,0,1,16,?,4,17,5,39,0,?,8,0
1191,?,0,2,1,0,0,7,?,6,0,0,?,6,?,7,?,0,0,11,?,15,1,?,8,5,39,0,1,8,0
1190,11,0,2,?,0,?,?,4,6,0,0,0,6,8,7,?,0,0,0,1,15,1,4,8,5,39,0,1,8,0
1299,11,1,2,1,0,0,7,0,21,0,0,0,6,8,7,?,0,0,0,?,15,?,?,8,?,39,0,1,8,?
1298,11,1,2,1,1,0,7,?,21,0,0,?,?,8,?,?,14,0,13,?,15,1,4,8,5,39,0,1,8,0
1263,11,0,2,?,?,?,0,?,?,0,0,41,?,8,7,?,0,0,?,?,15,0,4,8,5,39,0,1,8,0
1262,11,?,2,1,0,?,0,?,0,0,0,41,6,8,7,?,0,0,0,?,15,0,4,8,5,39,?,1,?,0
1377,11,0,2,0,0,0,0,?,0,?,0,41,6,8,7,?,0,8,?,1,15,0,4,8,5,39,0,1,8,0
1376,11,?,2,0,0,?,0,?,0,0,0,41,6,8,7,?,0,8,0,1,15,0,4,?,5,?,0,1,8,0
1251,?,0,2,0,0,0,7,0,0,?,0,0,6,8,7,?,0,0,23,1,?,?,?,?,5,39,2,1,8,0
1250,11,0,2,?,0,0,7,0,0,0,?,0,6,8,7,?,0,0,23,1,0,0,4,8,5,39,2,1,8,0
1079,11,0,?,0,0,0,?,0,0,0,0,0,6,?,?,?,?,0,23,1,0,0,4,8,5,39,0,?,8,0
1078,11,?,2,?,0,?,7,0,0,0,0,8,6,8,?,?,0,14,?,1,?,0,4,8,5,39,0,1,8,0
1173,11,?,2,0,0,?,7,0,33,0,1,0,6,8,?,?,0,0,23,1,?,3,4,8,5,39,0,1,8,?
1172,?,0,2,?,0,13,7,0,33,0,1,?,6,8,7,?,0,?,23,1,?,?,4,8,5,39,0,1,8,?
1407,11,0,2,0,1,0,?,3,33,?,?,?,6,8,7,?,0,?,23,1,0,?,4,8,5,39,0,?,8,0
1406,11,1,2,0,1,0,7,3,33,0,1,?,6,?,7,?,0,0,?,1,0,3,4,8,5,39,0,1,8,0
1007,11,1,2,0,0,2,7,?,0,0,0,0,6,8,7,?,0,0,20,1,14,3,4,0,5,?,0,1,8,0
1973,11,1,2,0,0,?,7,?,0,0,0,0,6,8,7,?,0,0,20,1,?,0,4,0,?,39,0,1,8,0
1972,11,1,?,0,0,2,7,?,0,?,0,0,6,8,7,?,0,?,20,1,14,0,4,0,5,?,0,1,8,0
1059,?,0,2,0,0,2,7,?,0,0,?,0,6,?,7,?,0,0,20,1,0,0,4,0,5,39,0,1,8,0
1058,11,?,2,?,0,2,7,?,0,0,1,0,6,?,7,?,0,0,20,1,0,0,4,0,5,39,0,1,8,0
1867,11,1,2,1,0,2,7,?,21,14,?,21,6,8,?,?,?,0,?,1,0,0,4,0,5,39,0,1,?,7
1866,11,1,2,1,?,2,7,?,21,14,0,21,?,8,?,?,0,0,20,1,0,0,4,0,5,39,0,1,8,7
1885,11,0,2,1,0,2,7,?,0,14,0,?,6,8,?,?,0,0,20,1,?,?,4,6,5,39,2,1,8,?
1884,11,0,?,1,?,?,?,?,0,14,0,21,6,8,?,?,0,0,20,1,0,0,4,6,5,39,2,1,8,?
2045,11,?,2,?,0,2,7,?,0,0,0,?,6,?,7,?,33,0,20,1,0,0,4,0,5,39,0,?,8,0
2044,11,?,2,?,0,2,7,?,0,0,0,0,6,8,7,?,33,?,20,1,0,0,4,0,5,39,0,1,8,0
2031,11,?,?,1,?,2,7,?,0,0,?,?,6,?,7,?,0,?,20,1,?,0,?,0,5,39,?,1,8,0
2030,11,?,?,1,0,2,7,?,0,0,?,0,6,?,7,?,0,0,20,1,0,0,4,0,?,39,1,1,8,?
1099,?,0,?,0,0,2,7,?,0,23,1,0,6,8,7,?,0,?,20,1,0,0,4,?,?,39,0,1,?,0
1098,11,0,2,0,0,?,7,?,0,23,1,0,?,8,7,?,0,13,20,1,0,0,4,49,5,39,0,?,?,0
1049,11,0,2,0,0,2,7,?,0,?,1,0,6,8,?,?,?,?,20,1,0,0,?,0,5,39,0,1,?,0
1048,11,0,2,0,0,?,7,?,31,?,1,31,6,8,7,?,?,13,20,1,0,3,4,0,5,39,0,1,?,0
1023,11,1,2,0,0,2,7,?,0,23,1,?,6,8,7,?,0,?,20,1,0,0,4,0,5,39,0,1,8,?
1022,11,1,2,0,?,2,7,?,0,23,1,36,6,8,7,?,0,13,20,1,0,?,4,0,5,39,0,1,8,0
983,11,1,2,?,0,2,?,?,0,?,1,?,6,8,7,?,0,13,20,1,?,0,4,0,5,39,0,1,8,0
1965,11,1,2,0,1,2,?,?,0,23,1,0,6,8,7,?,0,13,?,1,?,0,4,0,5,39,0,1,?,7
1964,11,1,2,0,0,2,7,?,0,23,1,0,6,8,7,?,0,13,20,1,3,0,4,0,5,?,0,?,8,?
1301,?,0,2,0,?,8,7,0,0,0,1,?,6,8,7,?,9,0,20,1,?,0,4,15,5,39,0,1,8,0
1300,?,0,?,0,?,8,?,0,0,0,1,?,6,8,7,?,9,0,?,1,15,0,4,15,?,?,0,1,8,0
1133,11,0,2,0,4,8,?,0,?,0,1,?,6,8,7,?,9,0,20,?,15,0,?,?,5,39,?,1,8,?
1132,11,0,2,0,4,8,7,?,?,0,0,?,6,8,7,?,9,0,20,1,15,0,4,8,5,39,?,1,8,0
1477,11,1,2,0,0,?,7,?,27,7,1,0,6,8,7,?,?,13,20,1,15,7,?,21,5,39,0,1,8,0
1476,11,0,2,0,0,8,?,0,?,7,1,0,6,8,7,?,9,13,20,1,15,7,4,21,5,39,0,1,?,0
1727,11,0,?,0,?,8,7,?,27,0,1,0,6,8,7,?,9,?,20,1,15,?,4,21,5,39,2,1,8,0
1726,?,0,2,0,0,8,?,0,27,0,1,0,?,8,7,?,?,0,?,1,15,7,4,?,5,39,0,1,8,0
1095,?,0,2,0,?,0,?,0,?,0,?,39,6,8,7,?,9,?,20,1,15,0,4,0,5,39,0,1,8,0
1094,11,0,2,1,0,0,7,0,0,?,1,39,6,8,7,?,9,?,20,1,15,0,?,0,5,39,0,1,8,?
1045,11,0,?,1,0,0,7,0,0,2,1,0,?,8,?,?,9,?,20,1,15,0,4,0,?,39,0,1,8,0
1044,11,1,?,0,0,0,7,0,0,2,1,?,?,8,7,?,?,?,20,1,15,?,4,0,5,39,0,1,?,0
1165,11,0,2,0,4,0,?,0,0,0,?,0,?,8,7,?,9,?,20,1,15,0,4,0,5,39,?,1,8,0
1164,11,0,2,0,4,0,7,0,0,0,?,0,?,8,7,?,?,0,?,1,15,0,4,0,5,39,0,1,8,0
1081,11,0,2,0,0,0,7,0,39,0,?,0,6,8,7,?,9,0,20,1,?,?,4,0,5,?,0,1,8,0
1080,11,1,2,0,0,0,7,20,39,0,0,0,?,8,7,?,9,0,20,1,15,0,4,0,5,39,0,1,8,0
1763,?,0,2,1,2,0,0,?,17,0,1,?,6,3,7,?,16,0,?,1,0,3,4,45,5,39,?,1,8,0
1762,0,0,?,1,2,0,0,37,17,0,1,0,6,3,7,?,16,0,0,1,?,3,4,45,5,?,2,1,8,?
1785,0,0,?,1,2,0,0,37,17,0,1,0,6,3,7,?,16,12,12,?,0,3,4,?,5,39,2,?,8,0
1784,0,0,?,1,2,0,0,?,17,0,1,?,?,3,?,?,16,?,12,1,0,3,4,45,5,39,2,1,8,0
1893,0,?,2,1,2,0,?,37,17,0,0,?,6,3,7,?,16,0,0,1,0,3,4,45,5,39,2,?,?,1
1892,0,0,2,1,2,0,0,37,17,0,0,8,6,?,?,?,16,0,0,?,0,3,4,45,5,39,?,1,?,1
1805,?,0,2,1,?,0,0,37,17,0,0,0,6,3,7,?,16,?,0,1,?,3,4,45,5,39,2,1,?,0
1804,0,0,2,1,2,?,0,37,?,0,0,0,6,?,7,?,16,0,0,1,0,?,4,45,5,39,2,1,8,0
1747,7,0,2,1,0,0,0,31,0,18,0,0,6,3,7,?,10,14,0,1,?,3,4,45,?,39,2,1,8,0
1746,7,0,2,?,0,0,?,0,0,18,0,0,6,3,7,?,10,14,0,1,0,3,?,45,5,39,2,1,8,2
1093,0,0,2,1,0,6,0,0,0,18,0,?,?,3,7,?,0,0,0,1,0,?,?,45,5,39,2,?,8,0
1092,0,1,2,?,0,6,0,0,0,18,1,8,6,3,7,?,?,0,0,1,0,3,4,45,5,39,2,1,8,0
1743,3,0,2,1,0,0,0,0,0,?,?,0,?,3,7,?,0,0,?,1,0,?,4,45,5,39,2,1,?,0
1742,?,0,2,1,0,0,0,0,0,0,?,0,6,?,7,?,0,13,0,1,0,3,4,45,?,39,2,1,?,0
976,3,0,2,?,1,0,0,0,0,14,?,17,6,3,?,?,?,?,0,1,0,3,4,45,5,?,2,1,8,?
1579,?,0,?,?,0,0,0,0,0,0,?,36,6,3,7,?,0,?,0,?,0,3,4,?,5,39,2,1,8,?
1578,0,0,?,1,0,8,0,0,0,?,?,36,6,3,7,?,0,0,37,1,0,3,?,45,5,39,2,?,8,7
1725,0,?,2,?,0,0,0,?,0,0,?,0,?,3,7,?,0,0,0,1,0,3,?,45,5,39,2,1,8,0
1724,0,0,2,1,0,0,0,0,0,0,?,0,6,3,7,?,0,0,0,1,0,3,?,45,5,39,2,1,8,0
1365,7,0,2,1,0,12,0,0,?,4,0,0,6,3,7,?,10,0,19,1,0,3,4,?,5,39,2,1,8,0
1364,7,0,2,1,?,12,0,0,9,?,0,0,6,3,7,?,10,0,?,1,0,?,?,45,5,39,2,1,8,0
1669,7,0,2,?,0,12,0,0,0,4,?,?,6,3,7,?,?,14,0,?,0,3,4,45,5,39,2,1,8,?
1668,7,0,2,1,0,12,0,0,0,4,0,0,6,3,7,?,10,14,0,1,0,3,4,?,5,39,2,1,8,0
1903,0,1,2,?,?,12,0,20,0,4,0,7,6,3,?,?,?,0,0,1,0,3,4,45,5,39,?,1,8,0
1902,0,1,2,1,0,12,?,?,?,4,0,?,6,3,7,?,8,?,?,?,?,3,4,?,5,39,?,1,?,0
1667,0,0,2,1,0,12,0,20,0,4,0,0,6,3,7,?,0,0,0,1,0,3,4,?,5,39,?,1,?,0
1666,?,0,2,1,0,12,?,20,0,4,0,0,6,3,?,?,0,0,0,1,0,3,4,45,5,39,2,1,?,0
1815,7,0,2,1,2,?,0,0,23,?,1,0,6,0,7,?,27,?,0,1,?,3,4,45,5,?,2,1,8,3
1814,7,0,2,1,2,?,0,0,23,0,1,0,6,0,7,?,27,?,?,1,0,3,4,?,?,?,2,1,?,3
1887,0,0,2,?,0,?,0,0,34,0,1,0,6,0,7,?,27,16,?,1,?,3,4,45,5,39,2,1,8,3
1886,0,0,2,1,?,?,0,0,34,0,1,0,?,0,7,?,27,?,0,?,17,3,4,?,5,39,2,1,8,3
1943,0,0,2,1,0,?,4,0,0,0,0,0,?,0,7,?,?,16,0,?,0,3,4,45,5,39,2,1,8,0
1942,?,0,2,1,0,?,0,0,0,0,0,0,6,0,7,?,27,16,0,1,0,3,4,?,5,39,2,1,8,0
2009,1,?,2,1,0,?,0,?,?,0,0,0,6,?,7,?,27,16,0,?,0,?,4,45,5,39,2,1,?,?
2008,1,?,2,1,0,?,0,?,?,0,0,0,6,?,7,?,27,16,0,1,0,3,4,?,5,39,2,1,?,0
1859,0,0,2,1,?,?,0,?,0,14,?,?,6,?,7,?,?,16,12,1,0,?,?,45,5,39,2,1,8,0
1858,0,0,2,1,1,?,0,3,0,14,0,?,6,0,7,?,27,16,12,1,?,3,?,?,5,39,2,?,?,0
1879,0,?,2,1,0,?,0,3,?,14,0,0,6,?,7,?,27,16,?,?,0,3,?,45,?,39,2,?,8,0
1878,0,0,2,1,0,?,0,?,?,?,0,?,6,0,7,?,?,?,5,1,0,3,?,45,5,?,2,1,8,0
1029,6,0,?,?,?,?,0,0,0,0,0,0,6,0,7,?,27,?,?,1,0,3,4,45,5,39,2,1,?,0
2043,0,0,2,1,0,?,0,0,23,?,0,0,6,0,7,?,27,16,0,1,0,3,4,45,5,39,2,1,8,0
2042,0,0,2,1,0,?,0,0,?,0,0,0,6,0,?,?,27,16,0,1,0,3,4,45,5,39,2,1,8,0
1575,?,0,2,1,0,10,0,?,6,0,0,42,6,0,7,?,27,16,33,1,0,3,4,45,5,?,2,1,8,0
1574,17,?,2,1,?,10,0,0,6,?,1,42,?,0,7,?,27,16,0,1,?,3,4,45,5,?,2,1,8,?
1715,?,0,2,1,0,10,?,0,6,0,1,42,6,0,7,?,27,16,0,1,0,3,4,45,5,39,2,?,?,0
1714,17,0,2,1,0,10,?,0,6,0,1,42,6,0,7,?,27,16,0,1,0,3,?,45,5,39,2,1,?,0
1765,0,0,2,1,?,10,0,0,6,0,0,42,6,0,7,?,?,16,0,?,0,3,4,45,5,39,?,?,8,0
1764,?,0,2,1,?,10,?,?,?,0,0,42,?,0,7,?,?,16,0,1,0,3,4,45,5,39,2,1,?,0
1787,0,?,2,?,?,?,?,0,6,0,0,42,6,0,7,?,27,16,0,1,0,3,4,45,5,39,2,1,?,0
1786,0,?,2,1,?,10,0,0,6,0,0,42,6,0,7,?,?,16,0,1,0,3,4,45,5,39,2,1,8,?
1793,0,0,2,?,?,?,?,0,?,0,0,42,6,0,7,?,27,?,20,1,0,3,4,45,?,39,2,1,8,?
1792,0,0,2,1,0,?,0,0,?,8,0,42,6,0,?,?,27,16,20,1,?,3,4,45,5,39,?,1,8,2
1545,0,0,2,1,0,10,0,0,?,0,?,42,6,?,?,?,27,16,?,1,15,3,4,45,5,?,2,?,8,?
1544,0,0,2,1,1,10,0,0,?,0,0,42,6,0,?,?,27,16,20,1,15,3,4,45,5,39,2,1,8,0
1537,0,0,?,1,?,10,0,0,0,0,0,42,?,0,7,?,27,16,20,?,4,3,4,?,5,39,?,1,8,0
1536,0,?,?,1,?,10,0,0,0,0,0,?,?,0,?,?,27,?,20,?,4,3,4,45,5,39,2,1,8,?
1373,0,0,?,?,1,10,7,5,23,0,?,42,6,0,7,?,27,16,?,1,4,3,4,45,5,39,2,?,8,0
1372,?,0,?,1,1,10,?,5,?,0,0,42,?,?,?,?,27,16,20,1,4,3,4,45,5,?,2,?,8,?
1043,0,0,2,?,0,0,7,0,?,0,1,?,6,7,?,?,14,14,0,?,?,?,4,45,5,39,2,1,8,0
1042,0,0,?,?,0,?,7,0,0,?,1,0,?,7,7,?,?,14,0,?,16,?,4,45,5,39,?,1,8,0
2037,7,?,2,1,0,0,7,0,?,?,1,0,6,0,7,?,14,?,?,?,16,?,4,45,5,39,2,?,8,0
2036,7,1,2,?,0,0,7,0,0,?,1,0,6,0,7,?,14,14,0,?,?,?,4,45,5,39,2,?,8,0
1056,7,1,2,1,?,0,7,0,21,0,1,0,6,0,?,?,14,14,0,?,?,?,4,45,5,39,?,1,8,0
1921,0,0,2,1,0,?,0,0,?,0,?,0,6,0,7,?,14,14,0,?,16,?,4,45,5,39,2,?,8,?
1920,0,0,2,1,0,?,0,0,0,0,1,0,6,0,7,?,?,14,0,?,16,?,4,45,5,39,2,1,8,2
1953,0,0,2,1,0,?,0,0,0,?,1,0,6,0,7,?,?,?,0,?,16,?,?,45,5,39,?,?,8,0
1952,0,0,2,1,0,?,0,0,0,?,1,0,6,0,7,?,?,?,0,?,16,?,4,?,?,39,2,1,?,0
1025,?,0,2,?,?,?,0,0,0,0,1,0,6,0,7,?,14,14,0,?,?,?,?,45,5,39,?,1,8,5
1024,?,0,2,1,?,?,0,6,0,0,1,0,6,0,7,?,14,14,?,?,?,?,4,45,5,39,2,1,8,5
1041,?,0,2,?,?,0,7,0,13,0,0,8,6,0,7,?,14,?,12,?,16,?,4,?,5,39,2,1,8,?
2007,?,1,2,1,?,10,0,0,0,13,0,0,6,0,7,?,14,14,12,?,16,?,4,45,5,39,2,1,8,0
2006,?,?,2,1,0,10,0,0,0,?,0,0,6,0,?,?,14,14,12,?,16,?,4,45,5,?,2,1,8,0
2013,?,1,2,1,0,10,0,0,?,13,1,?,6,?,7,?,14,14,12,?,16,?,4,45,5,39,2,?,8,0
2012,?,1,2,1,0,10,0,0,18,13,1,0,6,0,7,?,?,14,?,?,16,?,4,45,5,39,2,1,8,?
1649,0,0,?,1,0,3,0,5,0,0,1,?,6,?,7,?,?,14,0,?,16,?,4,45,5,39,2,1,8,0
1648,0,0,2,?,0,3,7,5,0,0,1,28,6,?,7,?,14,14,?,?,16,?,4,45,5,?,2,1,8,0
1985,?,0,2,1,?,0,0,5,0,?,1,0,6,?,7,?,14,?,0,?,?,?,?,?,5,39,2,1,8,0
1984,0,?,2,1,0,8,0,5,0,14,1,0,6,?,7,?,14,14,0,?,?,?,4,45,5,39,2,1,8,0
1583,6,0,2,1,0,0,0,?,0,0,0,0,6,2,7,?,?,14,0,?,16,?,4,45,5,39,2,1,8,?
1582,0,0,2,1,0,0,0,5,0,?,0,0,?,2,7,?,14,14,0,?,16,?,4,45,5,39,2,?,8,0
1427,0,0,2,?,0,0,0,5,?,0,0,?,6,?,7,?,14,14,0,?,16,?,4,45,5,39,?,1,8,0
1426,0,?,2,1,?,0,0,5,0,0,0,0,6,2,7,?,14,14,0,?,16,?,?,45,5,39,?,1,8,0
1549,0,?,?,1,0,0,0,4,0,?,?,27,6,?,7,?,?,0,?,?,16,?,4,45,5,39,2,1,?,2
1548,0,?,2,1,0,0,0,4,?,4,?,27,6,0,7,?,0,0,?,?,16,?,4,45,5,39,2,?,8,2
