cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30
1804,?,0,4,18,3,0,?,?,?,?,0,4,3,2,3,2,?,?,15,0,8,2,0,0,10,26,3,6,?,2
1747,?,?,4,18,?,0,6,?,?,4,15,?,3,?,3,2,?,3,?,8,8,2,0,0,?,?,?,38,?,2
1093,?,0,4,18,?,0,6,?,?,?,15,4,3,2,0,2,2,?,0,0,?,2,1,?,3,?,3,38,?,2
1742,?,?,4,18,3,0,6,?,?,?,0,4,?,2,0,2,2,3,12,?,8,22,0,13,49,26,3,0,?,2
976,?,0,4,18,3,0,6,?,0,0,0,4,3,2,0,?,2,3,?,2,8,22,0,13,0,26,3,0,?,2
1579,?,0,4,18,3,?,6,?,0,4,?,4,3,2,0,2,2,3,12,0,8,?,0,13,?,26,?,0,?,2
1578,?,0,4,18,?,0,6,?,0,4,15,4,3,2,?,2,2,?,12,0,8,22,0,13,?,26,3,0,?,2
1725,?,0,?,18,3,0,6,?,0,4,15,4,3,2,0,2,2,3,?,0,8,22,0,13,0,26,?,0,?,2
1365,?,0,4,?,3,0,6,?,0,?,0,4,?,2,0,2,2,?,?,0,8,?,0,0,0,26,3,0,?,2
1668,?,0,4,18,3,0,6,?,0,4,?,4,3,2,0,2,2,3,0,0,8,?,0,3,0,?,3,?,?,2
1667,?,0,4,18,3,?,6,?,0,4,0,4,3,2,0,2,?,3,0,0,8,0,?,18,0,?,3,3,?,2
1814,?,0,4,18,3,0,6,?,0,0,9,4,3,?,4,2,2,3,?,0,8,0,3,0,25,26,3,1,?,0
1887,?,0,4,18,3,?,6,?,0,0,9,?,3,2,4,2,2,3,0,14,?,0,3,0,0,26,3,1,?,0
2009,?,0,4,18,3,0,6,?,0,?,9,?,3,2,?,2,2,3,0,0,8,18,3,0,0,26,3,1,?,0
2008,?,0,4,18,3,0,?,?,0,?,9,4,3,2,4,2,2,3,0,0,?,18,3,0,0,26,3,1,?,0
1859,?,0,4,18,3,0,?,?,0,0,?,4,3,2,4,2,2,3,?,6,?,0,3,0,?,26,?,1,?,0
2043,?,0,4,18,3,0,6,?,1,0,9,4,3,2,4,2,2,3,0,?,8,0,3,?,0,?,3,1,?,0
2042,?,0,4,18,3,0,6,?,1,0,?,4,3,2,4,2,2,?,0,0,8,0,3,15,0,26,?,1,?,0
1575,?,1,4,18,3,?,6,?,?,?,?,4,3,2,4,2,2,3,0,11,8,39,?,13,0,26,3,?,?,31
1574,?,1,?,18,3,?,6,?,0,0,?,4,3,?,4,2,2,3,0,11,8,39,?,13,0,26,3,1,?,31
1715,?,0,?,18,3,?,6,?,3,0,0,4,?,?,4,2,2,3,0,11,8,39,?,13,0,26,3,1,?,31
1786,?,0,4,18,3,?,6,?,0,0,9,4,3,2,?,2,2,3,5,11,8,39,?,13,?,26,3,1,?,0
1792,?,?,4,18,3,?,6,?,0,?,?,4,3,2,4,2,2,3,15,11,8,0,?,13,23,26,3,?,?,0
1545,?,0,?,18,3,?,6,?,3,?,0,4,3,2,4,2,2,?,15,?,8,0,?,13,0,26,3,?,?,0
1536,?,0,4,18,3,?,?,?,0,0,0,4,3,?,4,2,2,3,15,?,?,0,?,?,0,26,3,1,?,6
1372,?,0,?,?,3,?,6,?,2,0,12,4,3,2,4,2,2,3,15,?,8,0,?,13,0,26,3,?,?,?
1921,?,18,4,18,3,0,1,?,?,0,0,4,3,2,22,2,?,3,?,?,8,34,7,22,0,?,3,0,?,0
1025,?,18,4,18,3,?,1,?,0,3,0,4,3,2,0,2,2,3,4,0,8,0,7,22,?,?,3,0,?,0
1040,?,18,0,18,?,4,11,?,3,0,0,4,3,?,?,2,2,3,0,0,8,0,0,?,69,?,3,0,?,0
2007,?,?,4,18,?,?,11,?,3,0,0,4,?,2,0,2,2,3,0,0,8,0,0,23,?,?,3,0,?,37
1649,?,18,?,18,?,0,0,?,3,0,9,4,?,2,?,2,2,3,15,0,8,0,0,23,0,?,3,6,?,0
1985,?,18,4,?,?,0,0,?,3,0,?,4,3,2,0,2,2,3,15,0,8,0,0,23,0,?,3,6,?,0
1984,?,18,?,?,?,0,0,?,?,?,9,4,3,?,0,2,2,3,15,0,8,0,0,?,?,?,3,6,?,0
1582,?,18,4,18,?,4,0,?,3,0,0,4,3,2,3,2,?,3,4,?,8,36,17,23,0,?,3,0,?,6
1595,?,?,2,18,3,0,1,?,?,0,10,4,3,2,4,2,2,3,0,21,8,?,13,0,73,?,3,1,?,?
1833,?,?,2,18,3,0,12,?,0,0,10,4,3,2,28,?,2,3,0,21,8,4,?,0,?,?,?,1,?,0
1660,?,?,2,18,?,0,?,?,?,0,10,4,3,2,?,2,2,3,0,21,8,4,13,?,23,?,3,1,?,0
1487,?,18,2,18,3,0,6,?,?,0,10,4,?,2,0,?,2,3,4,21,?,32,0,0,0,?,3,0,?,33
1625,?,18,2,18,3,0,2,?,2,0,10,?,3,2,0,?,2,3,0,?,8,0,?,0,7,?,3,0,?,?
1624,?,18,2,?,3,0,?,?,0,0,10,?,3,2,0,?,?,3,0,21,?,0,0,?,7,?,3,?,?,0
985,?,?,2,18,3,0,0,?,3,?,9,4,3,2,27,2,2,?,0,0,8,0,0,9,?,?,3,0,?,48
2032,?,?,2,18,3,0,0,?,3,2,9,4,3,2,27,2,2,3,0,0,8,0,?,9,7,?,3,0,?,0
1996,?,?,?,18,3,0,11,?,3,2,13,4,3,2,4,2,?,3,0,0,8,39,0,?,7,?,3,0,?,?
1030,?,?,2,18,3,0,0,?,3,?,13,4,3,2,4,2,?,3,?,?,8,39,0,0,7,?,3,0,?,0
1223,?,7,0,18,?,4,12,0,3,?,12,?,0,2,3,2,2,3,?,?,8,0,0,?,68,?,0,19,?,27
1255,?,7,0,18,?,4,0,0,0,?,12,4,0,2,3,2,2,?,0,2,8,?,0,?,68,?,0,19,?,27
1055,?,7,2,18,?,4,0,0,0,?,?,4,0,2,3,2,2,?,0,2,8,2,0,0,68,?,0,19,?,?
1279,?,7,2,18,?,4,0,0,0,?,12,4,3,2,3,?,2,3,0,2,8,0,0,0,68,?,?,?,?,27
1278,?,7,?,18,?,4,5,0,0,?,12,4,0,?,?,2,2,3,?,2,8,0,0,?,68,?,1,19,?,27
1004,?,4,0,18,?,4,0,0,0,0,12,4,?,2,3,2,2,3,0,2,8,4,15,?,?,?,0,19,?,27
1995,?,0,4,18,?,4,0,0,0,4,12,4,?,2,3,2,2,3,4,2,8,4,15,15,68,?,?,19,?,27
1994,?,0,4,18,?,4,?,?,0,?,12,4,?,2,3,2,2,3,4,2,8,?,15,15,68,?,3,19,?,27
1909,?,?,?,18,?,4,0,0,0,4,12,4,?,2,?,2,2,3,4,2,8,4,15,15,68,?,?,19,?,27
1073,?,0,0,18,?,4,?,0,0,?,12,4,3,2,3,2,2,3,3,2,8,0,15,?,68,?,1,19,?,27
1072,?,0,0,18,?,4,?,?,0,?,12,?,3,?,3,2,2,3,3,?,8,0,?,0,68,?,1,?,?,27
1187,?,0,0,18,?,4,0,0,0,?,12,?,?,2,3,2,2,3,3,2,?,0,15,0,?,?,0,19,?,27
1318,?,?,0,18,?,4,0,2,?,?,12,4,?,2,3,0,2,3,9,2,8,?,15,?,68,?,1,19,?,27
1773,?,20,0,?,?,4,0,0,3,?,12,4,0,2,3,2,2,3,0,2,8,0,15,0,?,?,?,19,?,27
1772,?,20,0,18,?,4,0,0,3,4,12,4,0,2,3,2,2,3,0,2,8,0,15,0,68,?,0,19,?,?
1475,?,20,?,18,?,4,0,0,3,4,12,4,0,2,3,2,2,3,?,2,8,21,?,0,68,?,?,19,?,27
1144,?,0,2,18,?,4,1,?,2,?,12,?,0,2,3,0,2,3,0,3,8,14,?,0,68,?,3,19,?,?
1488,?,0,2,18,?,4,?,?,2,0,12,?,3,?,?,0,2,3,0,?,8,14,5,0,68,?,2,?,?,?
1604,?,2,0,?,?,?,1,?,2,2,12,4,0,2,3,0,2,3,0,?,8,14,17,0,68,?,?,19,?,27
1417,?,2,0,18,?,4,1,?,2,0,12,4,0,2,?,0,2,3,0,?,?,14,?,13,68,?,1,19,?,27
1733,?,0,0,18,?,4,0,0,2,3,12,4,0,2,3,0,2,?,0,?,8,14,?,0,68,?,0,19,?,27
1147,?,0,0,18,?,?,0,0,2,3,12,4,0,2,3,0,2,?,12,3,8,?,?,?,68,?,0,?,?,27
1146,?,0,0,18,?,?,11,?,2,3,12,4,0,2,3,?,2,3,12,3,8,14,0,?,68,?,0,19,?,27
1493,?,0,0,18,?,4,0,5,2,?,12,4,?,2,3,0,2,3,0,3,8,14,?,9,68,?,0,19,?,27
1492,?,0,0,?,?,4,5,?,2,?,12,4,?,2,?,0,2,?,0,?,?,14,?,9,68,?,0,19,?,27
1239,?,?,2,18,?,4,?,5,2,0,12,4,?,2,3,?,?,3,0,3,?,14,0,0,?,?,0,19,?,27
1799,?,0,0,?,?,4,5,?,0,?,?,?,0,2,3,?,?,3,?,3,8,?,?,?,68,?,?,19,?,27
1798,?,0,0,?,?,4,5,?,0,2,?,?,0,2,3,?,2,3,?,?,?,?,0,?,68,?,1,19,?,27
1806,?,0,0,?,?,4,5,?,0,2,12,4,0,2,?,0,2,?,?,3,8,14,0,4,68,?,1,19,?,27
947,?,0,?,?,?,4,5,?,0,0,12,4,0,2,3,2,2,?,0,3,8,14,0,4,68,?,1,19,?,27
1840,?,0,0,?,?,4,?,?,0,0,12,4,?,2,3,?,2,?,0,3,8,14,0,4,68,?,1,19,?,27
1888,?,0,0,18,?,4,5,0,3,0,?,4,0,2,?,0,2,3,0,?,8,14,0,0,?,?,1,19,?,?
1801,?,0,0,?,3,3,?,0,2,0,12,?,0,?,3,?,?,?,0,21,?,0,?,3,0,?,0,19,?,27
1375,?,0,?,18,3,3,3,12,2,?,12,?,3,2,3,0,?,?,?,21,8,?,?,3,0,?,1,?,?,27
1454,?,0,?,18,3,3,3,3,2,0,12,4,0,2,3,0,2,?,0,21,8,0,?,?,0,?,0,19,?,27
1428,?,?,?,?,3,3,3,0,2,0,12,4,0,2,3,0,2,?,0,21,8,22,0,3,0,?,0,19,?,?
1140,?,0,2,18,3,?,3,0,0,0,12,4,?,2,?,0,?,?,0,21,8,0,0,3,?,?,0,19,?,27
1538,?,0,2,18,3,?,3,0,0,0,12,4,0,2,3,0,2,?,0,21,8,0,0,3,0,?,?,19,?,27
1977,?,0,0,18,3,?,3,0,0,0,12,4,?,?,3,2,2,?,0,?,8,0,24,?,63,?,1,?,?,?
1897,?,0,?,18,3,?,3,0,0,0,12,4,0,2,3,2,2,?,0,21,8,20,?,3,?,?,1,19,?,27
1899,?,2,?,18,?,?,3,0,3,?,12,4,0,?,3,?,2,?,0,21,?,0,0,3,0,?,1,19,?,?
1898,?,2,0,18,3,?,?,0,3,?,12,4,?,2,3,2,2,?,0,21,8,0,0,3,0,?,1,19,?,27
1735,?,0,?,?,?,?,3,0,0,?,12,4,0,2,3,?,2,?,?,?,8,0,0,3,0,?,0,19,?,27
1734,?,0,?,18,3,?,3,0,0,0,12,?,0,2,3,0,2,?,15,21,8,0,0,3,0,?,?,19,?,27
1695,?,?,?,18,3,?,3,0,0,?,12,4,0,2,3,?,2,?,0,21,?,0,0,3,?,?,0,19,?,27
1694,?,?,?,18,3,?,?,0,0,?,12,4,0,2,3,0,2,?,?,21,8,0,0,3,?,?,0,19,?,27
1937,?,0,?,18,3,?,3,0,0,0,?,?,0,2,?,0,?,?,9,21,8,0,0,?,0,?,0,19,?,27
1499,?,0,?,18,3,?,3,?,?,?,12,?,0,2,3,?,?,?,12,21,?,?,0,3,0,?,0,19,?,27
1498,?,?,?,18,?,?,3,0,0,?,?,?,0,2,3,?,?,?,0,?,8,0,0,?,0,?,3,19,?,27
1600,?,?,4,18,3,3,?,0,3,4,?,4,0,2,3,0,?,?,?,0,?,0,19,4,69,?,0,19,?,27
1685,?,?,4,18,3,?,3,0,3,?,12,4,3,2,3,0,2,?,5,0,?,39,19,?,69,?,0,19,?,27
1136,?,?,0,18,?,3,3,0,3,?,12,4,?,2,?,2,2,?,5,?,?,0,19,4,23,?,?,19,?,27
1218,?,?,4,18,3,3,3,0,3,4,12,4,0,2,3,0,2,?,5,?,?,0,19,4,23,?,2,19,?,27
1246,?,?,0,18,3,3,3,0,3,4,12,?,0,2,3,?,2,?,?,0,?,32,19,?,?,?,2,19,?,?
1650,?,0,4,18,3,3,?,0,3,?,12,4,0,2,3,2,2,?,5,2,?,0,11,4,50,?,0,?,?,27
1524,?,0,4,18,3,?,?,18,?,0,12,4,0,2,3,2,2,?,5,2,?,0,11,4,?,?,0,19,?,27
1445,?,0,?,18,3,3,?,0,3,?,12,4,0,2,3,?,2,?,5,?,?,0,11,4,0,?,0,?,?,?
1085,?,0,?,18,3,3,?,8,3,0,12,4,3,2,3,2,2,?,5,2,?,?,0,4,0,?,0,19,?,27
1390,?,?,4,?,3,3,?,8,3,4,12,4,0,2,3,2,2,?,5,2,?,0,0,?,0,?,0,19,?,27
1567,?,?,?,18,3,4,0,8,1,0,7,?,?,2,?,3,2,3,5,?,?,?,?,0,0,26,?,?,?,?
1698,?,2,4,18,3,?,0,8,1,3,7,?,?,2,27,?,2,?,5,?,8,4,0,0,0,26,2,19,?,27
1741,?,2,?,18,3,0,0,8,1,0,0,4,?,2,0,3,2,3,5,?,8,?,19,0,?,0,1,19,?,27
1933,?,2,4,?,3,0,2,?,1,?,0,4,?,2,?,3,2,3,5,?,8,4,0,9,0,?,0,?,?,27
1932,?,?,4,18,3,0,2,?,1,4,0,4,?,2,?,3,2,3,5,?,8,?,0,9,?,0,0,19,?,27
1788,?,2,4,18,3,0,0,8,1,?,0,4,?,2,0,3,2,3,5,?,8,4,15,?,?,0,0,19,?,27
1881,?,?,4,18,3,0,0,8,1,4,0,4,?,2,16,3,2,?,5,?,?,4,?,9,0,0,?,19,?,?
1689,?,2,?,18,3,?,0,8,1,0,?,4,?,2,4,3,2,?,5,?,8,4,0,?,23,0,0,?,?,27
1901,?,2,4,18,3,0,0,?,1,?,0,4,?,2,4,?,?,3,5,?,8,4,?,0,0,0,0,19,?,27
1828,?,2,4,18,3,4,0,8,1,0,?,4,?,2,0,3,?,3,5,?,?,4,0,?,0,?,?,19,?,27
1291,?,2,4,18,3,4,3,8,?,0,0,?,?,2,0,3,?,3,5,?,8,4,?,13,72,13,0,19,?,?
1285,?,2,4,18,3,5,3,8,?,0,0,4,?,2,0,3,?,3,5,?,8,?,?,13,72,0,0,19,?,27
1284,?,2,4,18,?,0,3,8,?,0,?,4,?,2,0,?,?,3,5,?,8,?,?,13,72,0,0,?,?,?
1451,?,2,?,18,?,4,8,?,1,?,12,?,?,2,17,?,2,3,5,?,8,4,0,22,?,?,3,?,?,27
1450,?,?,4,18,3,4,8,8,1,?,12,4,?,2,17,?,2,?,5,?,8,4,?,22,?,14,?,19,?,27
1209,?,?,4,18,3,4,8,8,1,?,12,?,?,2,17,?,?,3,?,?,8,4,0,22,0,0,3,19,?,27
1208,?,?,4,18,3,4,8,8,1,?,12,4,?,2,17,?,?,3,5,?,8,4,16,22,?,0,3,19,?,27
1157,?,2,4,?,3,4,8,8,1,0,?,4,?,2,?,3,2,3,5,?,8,?,0,22,0,0,0,?,?,27
1156,?,2,?,18,3,4,8,?,1,0,0,4,?,2,17,3,2,3,5,?,8,4,0,22,0,9,3,19,?,?
1109,?,2,4,18,?,4,8,8,?,0,?,4,?,2,?,?,2,3,?,?,8,4,0,22,0,0,?,19,?,27
1408,?,2,4,18,3,0,0,8,?,0,?,4,?,?,0,3,?,?,5,?,8,4,4,?,0,?,?,19,?,27
1691,?,2,4,18,3,0,3,8,1,?,0,4,?,?,?,3,2,?,5,?,8,4,?,?,0,22,0,19,?,27
1663,?,2,4,18,3,0,0,8,1,0,0,4,?,2,31,3,2,?,?,?,8,4,0,?,0,?,0,19,?,27
1662,?,2,4,18,3,0,0,8,1,?,0,4,?,2,0,?,2,?,5,?,8,4,?,?,0,0,0,19,?,?
1584,?,2,4,?,3,?,?,8,1,0,0,4,?,2,?,3,2,?,5,?,8,4,0,?,?,0,?,19,?,27
1529,?,?,4,18,3,0,0,8,1,0,0,4,?,2,0,3,2,?,5,?,?,4,0,?,0,?,1,19,?,27
1602,?,2,4,18,3,0,0,8,1,0,0,4,?,2,0,3,2,?,?,?,8,4,0,?,0,?,?,19,?,?
1273,?,0,4,18,3,4,5,?,0,4,?,?,?,2,7,0,2,?,0,0,8,32,19,18,37,0,0,19,?,27
1907,?,0,4,18,3,0,0,8,0,4,0,?,?,?,7,2,2,3,0,6,8,11,?,0,37,0,0,19,?,27
1820,?,2,?,18,3,0,0,8,0,4,0,?,?,2,7,2,2,3,?,6,8,11,0,0,37,0,0,?,?,27
2024,?,18,4,18,3,0,0,8,0,4,0,?,?,2,7,2,2,3,0,6,8,11,0,4,37,0,0,19,?,27
1466,?,0,?,18,3,4,?,8,2,4,0,?,?,2,7,0,2,3,0,?,?,0,0,5,37,0,?,?,?,27
1653,?,0,?,18,3,0,11,8,0,4,?,?,?,2,7,0,2,3,9,4,8,30,?,9,37,?,3,19,?,27
1652,?,0,0,18,3,0,11,?,0,4,0,?,?,2,7,0,2,3,9,4,8,?,0,9,37,?,3,19,?,27
1619,?,?,0,18,3,0,11,8,0,?,0,?,?,2,7,0,?,3,9,4,8,30,0,9,37,?,3,19,?,27
1853,?,13,0,?,3,0,11,?,0,2,13,?,?,2,7,0,2,3,0,4,8,30,0,0,37,0,0,19,?,27
1503,?,3,0,18,3,4,0,?,0,0,0,?,?,2,7,0,2,3,4,14,8,27,13,23,37,0,0,?,?,27
1705,?,3,0,18,3,4,5,8,?,4,0,?,?,2,7,0,2,3,4,0,8,27,?,?,37,?,0,?,?,27
1704,?,3,0,?,3,?,5,8,0,0,0,?,?,2,7,2,2,3,4,0,?,27,13,?,37,0,0,?,?,27
1809,?,?,0,18,3,0,0,8,0,?,0,?,?,2,7,2,2,3,12,6,8,21,0,0,37,?,0,?,?,27
1808,?,?,0,18,3,0,0,?,0,?,0,?,?,?,7,2,2,3,?,6,8,21,0,0,37,0,0,?,?,27
1708,?,?,0,18,?,0,?,8,0,?,15,?,?,2,7,2,2,3,?,6,8,0,0,0,37,0,0,?,?,?
