cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30
1638,0,?,0,1,?,?,?,?,0,?,5,3,0,0,2,4,?,2,0,41,1,0,0,0,10,0,22,0,1,0
1435,0,0,?,1,?,16,0,?,26,0,5,3,0,?,?,4,0,2,?,41,1,0,0,0,10,2,22,0,1,0
1434,0,0,?,1,1,16,?,?,26,0,?,3,0,0,2,4,0,2,0,41,1,0,?,0,10,2,22,0,1,0
1333,0,0,0,1,1,?,41,?,?,0,5,3,3,0,2,4,0,2,0,41,1,0,1,0,?,0,?,0,1,0
1332,0,?,0,1,?,16,41,?,0,0,5,?,0,?,2,4,0,2,0,41,?,0,1,?,10,0,?,0,1,0
1521,?,0,?,?,1,?,0,17,0,?,?,3,?,0,2,4,0,0,0,41,?,0,0,0,10,?,22,?,1,0
1520,?,0,?,1,1,16,0,17,?,0,?,3,0,9,2,4,0,0,0,41,?,0,0,0,10,0,22,2,1,0
1505,?,0,0,1,1,16,0,17,0,0,5,3,0,0,2,?,0,0,0,41,?,1,0,0,10,0,22,?,?,10
1504,?,0,0,1,1,16,0,17,?,?,?,3,0,0,2,4,0,0,0,41,?,?,0,0,10,0,22,?,1,10
1491,?,0,0,1,1,16,0,17,0,5,5,?,0,0,?,4,?,0,0,?,1,0,0,0,10,0,22,2,1,0
1490,?,0,0,1,1,16,0,17,?,5,5,3,0,0,?,4,0,0,0,?,1,0,0,1,10,0,22,2,1,0
1755,?,0,?,1,1,16,0,17,0,5,5,3,0,?,?,4,?,1,0,?,1,0,0,2,?,0,22,2,1,27
1754,?,0,0,1,?,16,0,17,0,5,5,3,?,0,2,4,1,1,0,?,1,0,0,2,?,0,22,2,1,?
1303,0,2,?,0,0,16,2,0,0,0,?,3,0,0,0,4,1,0,1,41,1,?,8,0,10,0,22,0,1,2
1302,0,2,?,0,0,16,2,0,0,0,5,3,0,0,2,4,1,?,1,41,1,0,8,0,10,?,?,0,1,2
1523,0,0,?,?,?,16,2,0,0,?,?,3,0,0,0,4,0,0,1,41,1,0,8,0,10,2,22,0,1,2
1522,0,?,?,?,0,16,2,0,0,0,5,3,0,0,0,4,0,0,1,41,1,0,8,0,10,0,22,0,1,?
1449,?,0,?,0,0,16,2,?,?,0,?,3,0,0,0,?,0,0,?,41,1,0,8,0,10,0,?,2,1,2
1448,2,0,?,0,0,?,2,?,0,0,?,3,0,34,0,4,0,0,1,41,1,?,?,0,10,0,22,0,1,2
1349,0,0,?,0,0,16,2,?,?,0,5,3,0,?,0,4,0,?,1,?,?,0,8,0,?,?,22,0,1,?
1348,0,?,?,0,0,?,2,0,0,0,5,3,?,0,0,4,0,0,1,41,?,0,8,0,?,2,22,0,1,?
1971,2,0,?,0,1,16,2,?,?,0,5,3,0,0,0,?,0,2,0,41,?,0,0,2,10,2,22,2,1,0
1970,?,?,0,0,1,?,2,7,10,0,5,3,0,0,0,?,0,2,?,41,?,0,0,2,10,2,22,2,1,?
1052,2,0,4,?,0,?,2,7,10,0,?,3,?,0,0,?,0,0,0,41,?,0,0,2,10,2,22,2,1,0
1193,2,0,0,0,?,16,2,7,0,0,5,?,0,0,?,?,0,?,0,41,1,0,1,1,10,2,22,0,1,0
1192,2,0,0,0,?,16,2,7,0,0,5,3,0,0,0,?,?,2,0,41,1,0,0,1,10,?,22,2,1,?
1125,?,2,?,0,0,16,2,7,?,0,5,3,3,0,0,?,?,2,16,?,1,0,8,?,10,?,?,6,1,3
1124,?,2,5,0,?,16,?,7,12,0,5,3,0,0,0,?,0,2,16,41,1,0,8,0,10,0,22,6,?,3
1035,2,2,?,0,1,16,?,7,0,?,?,3,0,0,0,4,0,0,0,41,1,?,8,0,?,0,22,6,1,3
1034,2,2,0,0,?,16,2,?,?,0,5,3,0,0,0,4,0,0,0,41,1,0,?,0,10,0,?,?,1,?
1119,2,?,0,0,0,16,2,?,0,0,5,3,0,15,2,?,1,0,0,41,1,1,5,1,10,0,?,2,1,4
1118,?,?,0,0,0,16,2,?,0,?,?,3,?,15,2,4,1,0,?,41,1,?,5,1,10,0,22,2,1,41
1160,?,?,?,0,0,?,2,?,8,0,5,3,?,15,2,4,1,0,0,41,?,1,5,1,10,2,22,2,?,0
1411,2,?,0,?,?,16,2,?,0,?,5,3,0,?,2,4,1,2,9,41,1,0,5,1,10,2,22,2,1,0
1410,2,?,?,2,0,16,2,?,0,?,5,3,0,15,?,4,1,2,9,?,1,0,5,1,10,2,?,2,1,0
1483,2,?,5,?,0,16,2,?,0,5,?,?,0,15,2,4,1,?,0,41,1,?,5,1,?,2,22,2,1,0
1482,2,?,0,0,0,?,2,?,0,?,?,?,0,15,2,4,1,?,0,41,?,0,5,1,10,2,22,2,1,0
1113,2,?,4,?,1,16,2,?,0,0,5,3,?,15,?,?,1,0,0,41,1,0,5,1,10,0,22,2,1,?
1112,?,2,?,0,1,16,2,?,0,0,5,3,?,15,2,4,0,?,0,41,1,0,5,1,10,0,22,2,1,0
1405,2,0,0,0,0,16,2,?,0,1,5,3,0,15,2,?,0,0,0,41,?,0,5,?,10,0,22,2,1,0
1404,2,0,0,0,0,16,2,?,0,1,5,3,0,15,2,4,0,0,0,41,1,?,5,?,10,2,22,?,1,0
1457,2,2,?,0,1,16,2,?,10,0,5,3,0,15,2,4,0,2,?,41,1,0,5,1,10,2,?,?,?,0
1456,2,0,?,?,1,?,2,?,10,0,5,?,0,15,2,4,0,2,?,41,1,?,5,?,10,2,22,2,?,0
1339,2,0,0,0,1,16,2,?,?,?,5,3,3,15,2,?,0,0,16,41,1,0,5,?,10,0,22,2,?,10
1338,2,0,0,?,1,16,2,?,?,0,5,3,3,?,?,4,0,0,16,41,1,?,5,?,?,0,22,2,1,0
1287,0,0,4,?,0,16,0,8,0,0,5,3,3,0,?,?,0,0,21,0,?,?,0,2,10,2,22,0,?,0
1286,0,0,4,?,1,16,0,8,0,0,?,3,3,0,?,?,0,0,21,0,1,0,0,2,10,?,22,0,1,0
1151,0,0,?,0,?,?,0,8,?,0,5,?,?,0,0,?,0,0,21,0,1,?,0,0,10,2,22,0,1,5
1150,0,0,4,0,1,?,0,8,6,?,5,3,?,0,0,?,0,0,21,0,1,0,0,0,10,2,22,0,1,5
1159,?,2,4,0,0,16,0,?,0,0,5,3,3,0,0,?,0,0,21,0,1,0,0,0,10,2,22,0,1,27
1158,0,2,?,0,1,16,0,0,0,0,5,3,?,0,0,?,0,0,21,0,1,0,0,0,10,2,22,0,?,27
1253,0,2,?,0,0,?,0,0,0,0,5,3,3,?,0,?,0,0,21,0,1,0,0,0,10,?,?,?,1,27
1252,?,?,4,0,0,16,0,0,0,?,5,3,3,0,0,?,0,0,21,0,?,0,0,0,10,2,22,?,1,27
1343,0,0,4,0,0,?,0,1,10,0,5,3,?,0,?,?,0,2,?,?,1,0,2,0,10,2,22,?,1,0
1342,?,?,4,0,0,?,0,1,10,0,5,3,0,0,2,?,1,0,?,0,1,0,2,0,10,?,22,0,1,0
1719,?,0,4,0,0,?,?,1,0,5,5,3,0,0,0,?,1,?,?,?,1,0,2,0,10,2,22,?,1,28
1718,0,0,4,0,0,?,0,1,0,5,5,3,?,0,0,?,1,0,21,0,1,0,2,0,10,2,22,?,1,28
1111,0,?,4,1,?,?,0,?,10,0,?,3,?,5,2,?,0,2,21,16,1,0,2,2,10,2,22,0,1,0
1110,?,0,4,?,0,?,0,0,0,0,5,3,8,?,0,?,0,2,21,?,1,1,2,2,10,2,22,0,1,?
1071,0,0,4,?,0,?,0,7,0,5,5,3,3,0,0,?,0,2,21,?,1,2,2,0,?,2,22,0,1,0
2029,0,0,4,0,0,?,0,7,?,5,5,3,3,0,0,?,0,2,21,0,1,?,2,0,?,2,22,?,1,0
2028,0,0,4,?,?,?,?,7,0,5,5,3,?,0,0,?,0,?,21,0,1,0,2,0,10,2,?,0,1,0
1191,2,?,4,0,1,16,0,7,0,?,5,3,?,27,2,?,0,0,21,0,1,?,0,?,10,2,22,0,1,0
1190,2,?,4,?,?,?,0,0,0,0,5,?,0,27,2,?,?,0,21,0,1,1,1,?,?,2,22,0,1,0
1299,2,0,4,0,1,16,0,0,0,0,5,3,0,27,2,?,?,?,21,0,1,?,0,5,10,2,22,0,1,0
1298,2,0,?,0,1,16,0,0,0,0,5,3,0,27,?,?,?,?,21,0,1,1,0,5,10,2,22,0,?,0
1263,2,0,4,0,1,16,0,0,0,0,5,?,2,27,?,?,?,2,21,0,?,1,8,?,?,2,?,0,1,0
1262,2,0,?,0,1,16,6,0,0,0,5,3,2,27,?,?,0,?,21,0,1,1,0,0,?,2,22,0,1,0
1377,2,?,4,0,1,16,0,0,0,0,5,3,0,?,2,?,1,0,21,0,?,1,0,0,10,2,22,?,1,0
1376,2,0,4,0,1,16,0,?,0,0,5,3,0,27,2,?,1,0,21,0,1,1,0,0,10,2,22,0,1,0
1251,2,0,4,1,1,16,0,0,0,0,5,3,0,27,?,?,0,0,21,4,1,1,?,0,10,2,22,0,1,27
1079,2,?,4,1,?,16,?,0,0,0,5,3,0,27,0,?,?,0,21,5,1,1,0,0,10,2,?,0,1,0
1078,2,0,4,1,1,16,0,0,10,0,5,3,0,27,0,?,0,0,21,5,?,1,0,0,10,2,?,0,1,0
1173,2,2,4,1,1,?,0,0,0,?,5,3,0,27,0,?,0,0,21,0,1,1,0,?,10,2,22,2,1,1
1172,2,2,4,1,1,?,0,0,0,5,5,3,0,27,0,?,0,0,21,0,?,?,0,?,10,2,22,2,1,0
1407,2,2,4,1,1,?,?,0,?,0,5,?,0,27,0,?,?,0,21,0,1,1,1,0,10,2,22,?,?,0
1406,2,2,4,1,1,?,0,0,?,0,5,3,0,27,0,?,0,0,21,0,?,1,0,0,10,2,22,0,1,0
1973,?,0,4,0,1,16,27,0,?,0,5,3,7,?,?,?,?,0,21,?,1,1,2,0,10,3,22,2,1,0
1059,0,?,4,?,1,?,27,0,14,0,5,3,0,17,0,?,0,0,21,22,1,0,10,?,10,3,22,2,1,0
1058,0,0,?,?,1,16,27,0,14,5,?,3,0,17,0,?,0,?,21,0,1,0,10,?,?,3,22,2,1,0
1867,0,0,4,0,0,16,27,5,14,0,5,3,3,17,?,?,0,2,21,0,1,0,?,0,10,3,22,2,1,0
1866,0,0,4,0,0,16,?,5,14,0,5,3,3,17,0,?,?,2,21,?,1,0,0,0,10,3,22,2,1,0
1885,0,0,4,0,0,16,27,0,14,0,?,3,3,17,0,?,0,2,?,?,1,0,0,?,10,3,22,2,1,0
1884,0,0,4,0,0,16,27,0,14,0,?,3,?,17,0,?,0,2,21,0,1,?,0,0,10,3,?,0,?,0
2045,?,0,4,0,1,16,27,0,14,0,5,3,?,17,0,?,0,0,21,7,1,0,1,?,10,?,22,0,1,0
2044,0,0,4,0,?,16,27,0,14,0,5,?,3,17,0,?,?,0,?,7,1,0,1,0,10,3,22,0,1,0
2031,0,0,4,0,1,16,27,0,14,0,5,3,3,17,0,?,0,0,21,7,1,?,1,0,10,3,?,0,1,0
2030,0,0,4,0,1,?,27,0,?,0,5,3,3,17,0,?,0,?,21,7,1,0,?,0,10,3,22,0,1,0
1099,0,2,4,3,1,16,27,6,14,0,5,3,0,17,0,?,0,0,21,3,1,1,?,0,10,3,22,0,1,0
1098,0,2,?,3,?,16,27,6,14,0,5,3,0,17,0,?,0,0,21,?,1,1,2,?,10,3,22,0,1,0
1049,?,0,4,3,0,16,27,6,?,0,5,3,0,?,0,?,0,0,21,?,1,1,0,0,10,?,?,0,1,?
1048,?,0,4,3,0,?,27,6,14,?,5,3,0,17,0,?,0,0,21,?,1,1,9,0,?,?,22,?,1,0
1023,0,2,4,3,1,16,27,?,?,0,5,3,?,17,0,?,0,?,21,?,?,1,0,0,10,3,22,0,1,0
1022,2,2,4,3,0,16,27,0,14,0,?,?,?,17,0,?,0,0,21,3,?,1,0,?,10,?,22,0,1,?
983,0,0,4,3,0,16,27,0,14,0,?,3,?,17,?,?,?,0,21,3,1,?,0,2,10,3,22,0,1,1
1965,0,0,4,3,0,16,27,0,14,0,5,3,3,17,0,?,?,0,21,3,1,1,0,?,10,?,22,0,1,1
1964,0,0,4,?,0,?,27,0,14,0,5,3,3,17,0,?,1,0,21,3,1,1,0,0,10,3,22,?,1,1
1301,?,1,4,?,1,16,27,11,0,5,5,3,3,17,2,?,?,0,21,0,1,?,?,0,?,2,22,2,1,0
1300,?,1,4,0,1,16,27,0,0,5,5,3,0,17,?,?,0,0,?,0,1,?,2,0,?,2,22,2,1,0
1133,?,?,4,1,1,16,?,0,0,5,5,3,0,?,2,?,?,0,21,0,1,?,0,0,10,2,22,2,1,0
1132,?,0,4,1,1,16,?,0,0,5,5,3,0,17,0,?,0,0,21,0,?,?,0,0,?,2,22,2,1,?
1477,?,2,4,0,1,16,27,0,11,5,5,3,?,17,?,?,1,?,?,0,1,0,0,5,10,0,22,2,1,?
1476,?,2,4,0,1,16,27,0,11,5,5,?,?,17,?,?,1,?,21,0,1,0,0,5,10,0,22,2,1,?
1727,?,0,4,0,1,16,27,?,0,5,5,?,?,?,?,?,1,0,21,22,1,0,0,?,10,2,22,2,1,6
1726,?,?,4,?,1,16,27,0,?,5,5,3,3,?,?,?,1,0,21,22,?,0,0,?,10,0,22,2,1,0
1095,0,0,4,?,0,16,27,0,0,0,5,?,3,17,0,?,0,?,21,0,?,0,0,2,10,0,?,0,?,1
1094,0,0,4,0,0,16,?,0,0,0,5,?,0,17,0,?,0,?,21,?,1,0,0,2,10,?,22,?,1,1
1045,0,0,4,?,1,16,?,0,8,5,5,?,0,17,0,?,0,?,21,0,1,0,0,?,10,0,22,0,1,0
1044,0,0,4,0,0,16,27,0,8,5,5,?,0,17,0,?,0,1,21,0,1,0,0,?,10,0,22,0,1,?
1165,0,0,4,0,0,?,?,0,0,?,5,3,3,17,2,?,1,1,21,6,1,1,0,2,10,0,22,0,1,?
1164,0,0,4,0,0,16,27,0,0,0,5,3,3,17,?,?,1,1,21,6,1,1,0,2,10,?,?,0,1,17
1081,0,0,4,1,0,16,27,0,0,?,5,3,0,?,2,?,1,1,?,3,1,0,0,2,10,2,22,0,1,21
1080,0,0,4,0,?,16,27,0,0,0,5,3,0,17,2,?,1,1,21,3,1,?,0,2,10,2,22,0,1,21
1763,2,0,?,0,0,16,5,7,0,5,5,3,3,?,2,4,0,0,?,?,1,0,?,0,?,2,22,?,1,0
1762,2,0,?,?,1,16,5,7,0,5,5,3,3,0,2,4,0,0,10,0,1,0,0,0,?,2,22,?,1,0
1785,2,0,?,0,0,16,5,7,?,5,?,3,3,0,2,4,0,0,10,0,1,?,0,0,10,2,22,?,?,0
1784,2,0,?,?,0,16,5,7,?,5,5,3,?,0,?,4,0,0,10,0,1,?,0,0,10,2,22,?,1,0
1893,2,0,?,0,0,16,5,7,0,5,5,3,3,0,2,4,0,0,12,?,1,0,0,0,?,2,22,?,1,0
1892,2,?,?,0,0,16,5,7,0,5,5,3,3,0,?,4,0,0,12,0,1,0,0,?,10,2,22,?,1,0
1805,2,2,?,3,0,16,5,?,6,5,5,3,?,?,2,4,0,0,12,0,1,?,0,?,10,2,22,?,1,0
1804,2,2,?,3,0,16,5,7,?,5,5,3,3,0,2,4,0,0,12,0,1,0,0,0,10,2,22,?,1,?
1747,?,?,?,0,?,?,5,7,0,0,5,?,3,0,1,4,0,0,0,0,1,0,0,0,10,2,22,?,1,0
1746,2,0,?,?,1,?,5,7,0,0,5,3,?,?,1,?,0,0,0,0,?,0,0,?,10,2,22,?,?,0
988,2,0,?,0,1,16,5,7,0,0,5,3,3,0,1,4,0,2,?,0,1,0,0,0,10,2,22,?,1,0
1093,2,0,?,0,0,16,5,7,?,0,5,3,?,0,?,4,0,?,?,0,?,0,0,?,10,2,22,?,1,33
1092,2,?,?,0,?,16,5,7,0,0,5,?,?,0,1,4,0,0,?,0,1,0,0,0,10,2,?,?,1,?
1743,2,0,?,3,0,?,5,7,0,0,5,3,3,?,0,?,0,0,0,0,1,0,?,0,10,0,22,2,?,0
1742,2,?,?,3,0,16,5,7,0,0,5,?,3,0,0,4,0,2,?,0,1,0,0,0,10,0,22,2,?,0
976,2,0,?,3,0,?,5,7,?,0,5,?,3,0,0,4,0,0,0,0,1,?,0,0,10,0,22,2,?,0
1725,2,0,?,3,0,16,5,7,0,0,5,3,3,?,2,4,0,0,6,?,1,0,?,0,10,0,22,2,?,0
1724,?,?,?,3,0,16,5,7,0,0,5,3,?,0,2,4,0,0,6,?,?,0,?,0,10,?,22,2,?,?
1365,2,0,?,3,0,16,5,7,?,0,5,3,3,?,0,4,0,2,0,?,1,1,?,?,10,0,22,2,1,11
1364,2,0,?,3,?,?,5,7,0,0,5,3,3,?,0,?,0,?,0,?,1,1,?,0,10,0,22,2,1,?
1669,2,0,?,3,0,16,5,7,0,5,?,3,3,0,0,4,0,?,0,0,1,1,0,0,10,0,22,2,1,11
1668,2,0,?,3,0,16,5,7,0,5,5,3,3,0,0,?,0,2,0,?,1,1,0,0,?,0,22,2,1,11
1902,2,0,?,3,0,16,5,7,12,0,5,?,3,0,2,4,0,0,0,0,1,0,0,0,10,2,22,2,?,11
1667,2,0,?,3,0,16,5,?,0,?,5,3,3,?,2,4,0,0,0,0,1,0,0,?,?,2,22,2,1,?
1666,2,0,?,3,0,16,5,7,0,0,5,3,3,?,2,4,0,0,0,0,1,?,0,?,10,?,22,2,1,11
1815,0,0,?,?,?,16,5,7,14,?,?,?,3,24,0,4,?,0,21,0,1,0,12,?,?,?,22,?,1,0
1814,0,0,?,0,?,?,5,7,14,?,?,?,3,24,?,?,?,0,21,0,1,0,12,0,10,0,22,2,1,0
1887,2,0,?,?,?,16,5,7,14,1,5,3,3,0,0,4,1,0,21,0,1,0,12,0,10,0,?,2,1,0
1886,2,0,?,0,1,16,5,7,?,1,5,3,3,0,0,4,1,0,?,0,1,0,12,0,10,0,22,2,1,0
1943,0,0,?,0,1,?,5,7,14,?,5,3,3,0,0,4,0,0,21,0,1,?,0,0,10,2,?,2,1,13
1942,0,0,?,0,1,16,5,?,14,?,5,3,3,?,0,4,0,0,?,0,?,0,0,0,10,2,22,?,1,13
2009,0,0,?,0,1,16,?,?,14,?,?,3,3,?,0,4,0,?,?,0,1,?,15,7,10,?,22,2,1,13
2008,0,0,?,0,1,16,5,7,14,?,?,3,3,0,0,4,?,?,21,0,1,0,15,7,10,0,22,2,1,13
1859,2,2,?,1,0,16,?,7,14,0,5,3,?,4,0,4,0,?,0,0,1,0,?,2,10,?,22,2,1,?
1858,2,2,?,1,0,16,5,7,14,0,5,3,?,0,0,4,0,?,?,0,1,?,?,2,10,?,22,?,1,0
1879,2,2,?,1,0,16,5,7,14,0,5,3,3,0,?,4,0,2,0,0,1,?,?,?,10,?,22,2,1,6
1878,2,2,?,1,0,?,5,7,14,0,5,3,3,0,?,4,0,2,0,0,1,?,?,2,10,?,22,2,1,0
1029,2,2,?,3,0,16,5,7,14,0,5,3,3,0,?,?,?,2,0,?,?,0,10,2,10,?,22,2,?,0
2043,2,2,?,0,1,?,5,7,14,?,5,3,3,0,0,4,3,2,0,0,1,0,10,2,10,?,22,2,1,0
2042,2,2,?,0,1,16,5,7,14,0,5,3,3,0,0,4,3,2,0,0,1,0,10,2,10,?,22,?,1,?
1575,2,0,?,0,0,?,5,7,0,5,5,3,3,0,?,4,3,2,0,0,1,1,0,0,10,1,22,2,1,5
1574,2,0,?,0,0,?,?,7,0,5,5,3,?,0,0,4,0,?,0,0,1,?,0,0,?,1,22,2,1,5
1715,0,?,?,0,0,16,?,7,0,5,5,3,3,?,2,4,?,?,?,?,1,1,0,0,?,1,22,?,1,?
1714,0,0,?,0,0,16,5,7,?,5,5,3,3,?,2,4,?,2,0,0,1,1,0,0,10,1,?,2,1,5
1765,0,0,?,0,0,?,?,7,0,5,5,3,3,15,0,4,?,2,0,0,1,0,0,10,10,?,22,2,1,5
1764,0,0,?,0,0,16,?,7,?,5,5,3,?,15,0,4,1,2,0,0,?,0,0,10,10,?,22,2,1,5
1787,0,0,?,0,0,16,5,7,?,5,5,3,3,0,0,?,1,2,0,0,1,0,?,10,10,1,22,2,1,5
1786,0,?,?,?,0,?,5,7,0,5,5,3,?,0,0,?,?,?,0,0,1,0,8,10,10,1,22,2,1,5
1793,0,?,?,?,0,16,5,7,0,5,5,3,3,0,0,4,0,2,22,0,1,0,0,0,10,1,22,2,1,0
1792,0,0,?,1,?,16,5,7,?,5,5,3,3,0,0,4,0,2,22,0,1,0,0,0,10,?,22,2,1,0
1545,0,2,?,1,0,16,5,7,0,5,5,?,3,0,0,4,?,2,22,0,1,?,0,0,10,1,22,2,1,0
1544,0,0,?,1,0,16,5,7,?,5,5,3,3,0,0,4,0,2,?,0,1,0,12,?,10,1,22,2,?,0
1537,0,2,?,1,0,16,5,7,?,5,?,3,3,0,?,4,0,2,?,?,1,0,11,2,10,1,22,2,1,5
1536,0,?,?,1,0,16,5,?,0,5,5,3,3,0,0,4,0,2,22,0,1,?,?,2,10,1,22,2,1,0
1373,0,2,?,?,?,16,5,7,0,5,5,?,3,0,0,?,1,2,22,0,1,0,0,0,10,1,22,?,?,41
1372,0,0,?,1,1,16,5,7,0,5,5,3,?,0,0,4,1,2,22,0,1,0,?,0,10,1,22,?,1,41
1043,0,?,4,?,1,16,0,?,?,0,5,3,3,0,2,4,0,2,?,0,1,1,2,0,10,?,22,2,1,?
1042,0,2,4,0,1,?,0,8,0,0,5,3,3,15,2,?,0,2,0,?,1,0,?,?,10,6,22,2,1,0
2037,0,?,?,?,1,16,5,8,0,0,5,3,3,0,2,?,0,2,0,0,?,1,0,0,10,6,22,2,1,0
1056,0,0,4,0,1,16,0,8,0,0,?,?,3,?,2,?,0,2,?,0,1,1,0,0,10,6,22,2,1,?
1921,?,0,4,1,1,16,0,8,11,5,5,3,3,0,2,4,?,2,?,0,1,0,?,0,10,0,22,2,1,?
1920,0,0,4,?,1,16,0,?,11,?,?,3,3,0,?,?,0,2,?,?,1,0,?,0,10,0,22,2,1,?
1953,0,2,4,1,1,16,?,?,11,5,5,3,3,0,2,4,0,2,12,0,1,0,?,0,10,0,22,?,?,0
1952,0,2,4,1,1,16,0,8,11,5,5,3,3,0,2,4,?,2,12,0,?,?,?,0,10,0,?,2,?,0
1025,0,0,4,1,?,16,0,8,0,5,5,3,3,0,2,?,0,2,?,?,1,0,?,0,10,0,22,2,1,0
1024,0,0,?,1,1,16,0,8,?,5,?,3,3,0,2,4,0,2,?,?,1,0,?,0,10,?,22,2,1,0
1041,0,?,0,0,0,?,0,8,22,0,5,3,?,?,2,?,0,2,?,6,1,0,?,?,?,0,22,?,1,0
1040,0,0,0,0,0,?,?,8,22,0,5,?,3,10,2,4,?,2,4,0,1,0,?,?,10,0,22,?,1,0
2007,0,0,0,?,0,?,0,8,22,?,5,3,?,10,2,4,0,2,?,0,1,?,12,1,10,0,22,?,1,4
2006,0,0,0,0,0,?,0,8,22,0,5,3,?,10,2,4,0,2,4,0,1,0,?,1,10,0,22,?,1,?
2013,0,0,0,2,0,?,0,?,?,0,5,3,3,10,?,4,0,2,4,0,1,0,?,0,10,?,22,?,1,0
2012,0,?,0,?,0,?,?,8,22,0,5,3,3,10,2,4,?,2,4,0,1,0,12,0,?,0,22,?,1,0
1649,?,0,0,0,1,?,0,8,22,0,5,3,?,10,2,4,?,2,12,?,1,1,12,0,10,0,?,2,1,0
1648,0,0,0,0,1,?,0,8,22,0,5,3,3,10,2,4,?,2,12,0,1,1,12,0,10,0,22,2,1,?
1985,2,?,0,0,1,?,0,8,22,0,5,3,3,10,2,4,1,2,12,5,1,1,12,0,10,0,?,?,?,0
1984,2,0,0,0,1,?,0,8,22,?,5,3,3,10,?,4,1,2,12,5,1,?,12,0,10,0,22,?,1,?
1583,?,2,0,0,1,?,0,8,22,2,5,?,3,10,2,4,0,?,0,0,?,1,12,5,10,0,22,2,1,0
1582,?,2,0,0,1,?,0,8,22,2,5,3,3,10,2,4,0,2,?,0,1,1,12,?,10,0,22,2,1,0
1427,2,2,0,1,1,?,17,8,22,2,5,3,3,10,2,4,?,2,0,0,1,1,12,0,10,0,22,2,1,0
1426,2,?,0,?,1,?,17,8,22,2,5,3,3,10,?,4,0,2,0,0,1,1,12,0,10,0,22,2,1,0
1549,2,0,0,0,1,16,0,12,0,0,5,3,?,0,2,4,0,?,24,10,1,1,0,0,10,2,22,2,1,2
1548,2,0,0,?,?,16,?,12,0,0,5,3,3,?,2,4,0,1,24,10,1,1,0,3,?,2,?,2,?,2
1595,2,0,0,0,1,16,0,12,0,0,5,3,3,5,?,4,0,?,0,?,1,1,1,0,10,2,22,2,?,2
1594,?,?,0,?,1,16,0,12,0,0,5,?,3,5,2,?,0,1,0,10,1,1,1,0,10,2,22,2,1,2
1833,?,0,0,1,0,16,0,12,0,0,?,3,3,0,?,4,0,?,?,10,1,?,0,?,10,2,22,2,1,?
1832,?,0,0,1,0,16,0,12,0,0,5,3,3,0,2,4,0,1,?,10,1,1,0,2,10,2,22,2,1,2
1661,?,0,0,0,1,16,0,12,0,0,5,?,3,0,?,4,1,1,?,10,1,1,0,2,10,2,22,2,1,?
