cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30
1456,0,2,7,?,1,6,13,0,4,1,0,?,0,0,0,?,?,?,0,2,1,16,?,?,?,17,6,5,2,0
1339,0,2,7,0,0,6,13,0,?,1,0,?,0,0,0,0,13,0,4,?,1,16,10,?,?,17,6,5,2,0
1338,0,2,7,?,0,6,13,0,4,1,0,?,0,0,?,0,?,0,4,?,1,16,?,17,?,17,6,?,2,0
1287,0,2,7,2,0,0,?,1,4,?,?,0,0,0,0,0,13,1,?,0,1,2,12,17,?,?,6,5,?,0
1151,?,2,7,2,0,?,?,1,4,?,4,0,0,0,?,0,?,0,2,0,1,2,12,17,?,?,6,5,2,0
1150,0,2,7,2,0,?,10,?,4,?,4,?,0,0,0,?,13,0,2,19,1,?,12,17,?,17,6,5,2,0
1159,0,2,7,?,?,0,0,0,?,?,?,0,0,0,?,9,13,?,4,?,1,0,?,?,?,17,6,5,2,1
1343,2,2,7,2,?,0,13,2,4,1,?,0,0,2,0,0,13,1,4,?,1,0,12,17,?,17,6,?,2,1
1718,2,?,7,2,0,0,13,2,4,1,4,0,12,2,0,0,13,1,4,?,1,0,12,?,?,17,6,?,2,0
1111,2,2,7,2,1,?,13,0,4,1,4,?,?,0,0,21,13,?,0,?,1,0,12,?,?,17,6,5,2,0
2029,2,?,7,2,?,?,?,0,4,1,4,0,0,0,0,0,?,?,1,?,1,0,12,17,?,?,?,5,2,0
2028,2,2,7,2,?,?,13,0,4,1,4,?,?,0,0,0,13,?,1,?,?,0,12,17,?,?,?,?,?,0
1190,0,2,7,?,1,0,18,0,4,1,?,?,0,6,0,0,13,0,0,0,1,0,12,17,?,17,6,5,2,0
1298,0,?,7,2,1,?,18,0,4,1,3,?,0,0,?,8,13,?,2,0,1,0,12,17,?,17,6,?,2,0
1377,0,2,7,2,1,30,18,0,4,1,?,8,0,0,0,0,13,?,0,0,1,0,12,17,?,17,6,5,2,0
1250,0,2,7,2,1,0,18,0,?,1,0,?,0,?,0,0,13,1,0,0,?,?,12,17,?,17,?,5,?,0
1078,0,?,7,2,1,?,18,0,4,?,0,0,0,0,0,0,13,0,0,0,1,0,12,17,?,17,?,5,2,0
1007,0,2,?,2,0,0,0,?,4,?,4,?,1,0,6,14,?,0,4,3,1,0,0,17,?,17,6,5,2,0
1973,17,?,7,0,0,?,0,0,4,?,4,8,1,0,6,14,?,0,0,3,1,0,0,17,?,?,6,?,?,?
1972,17,2,7,0,0,?,0,0,4,?,?,8,1,0,6,14,?,0,0,?,1,0,0,17,?,17,6,5,2,0
1059,0,2,7,?,0,0,0,0,4,?,0,0,1,10,6,14,13,0,0,3,1,?,0,17,?,17,6,5,2,1
1866,?,2,7,?,0,0,?,0,4,1,4,0,0,0,?,14,13,0,0,3,1,0,?,17,?,?,6,5,2,1
1885,?,2,7,?,0,0,2,?,4,1,4,0,0,0,?,14,13,0,0,3,1,3,?,17,?,17,6,5,2,0
1884,?,2,7,?,0,0,2,0,4,1,?,0,0,0,6,14,13,0,0,3,1,3,0,17,?,17,6,5,2,0
2044,?,?,7,2,0,0,0,2,4,1,4,8,0,11,?,14,13,1,0,3,?,0,?,?,?,17,6,5,2,?
1098,?,2,7,2,?,11,0,0,4,1,?,0,3,?,6,14,13,?,0,0,1,0,0,17,?,17,?,5,2,0
1022,?,2,7,?,0,11,0,1,4,1,4,0,3,?,6,14,13,0,1,?,?,0,?,17,?,17,6,5,2,0
983,5,2,7,0,0,11,0,?,4,?,4,8,?,?,?,14,13,1,1,0,?,0,0,17,?,17,6,5,2,1
1964,0,2,7,0,?,11,0,0,4,1,4,0,3,?,6,14,13,0,1,?,?,0,0,17,?,17,6,5,2,1
1301,?,2,7,0,1,?,13,1,?,1,4,?,38,0,6,14,13,1,?,25,1,5,33,17,?,?,?,?,?,1
1133,0,2,7,0,0,0,13,?,?,1,4,0,0,0,6,14,13,1,?,0,1,0,33,?,?,?,6,5,2,1
1477,?,2,?,0,0,0,?,?,4,1,0,0,0,0,6,14,13,?,4,0,1,0,0,17,?,17,6,5,2,1
1726,?,2,7,2,0,0,0,1,4,1,4,0,0,0,?,14,13,1,0,0,1,0,0,17,?,17,6,5,2,?
1095,0,2,?,0,0,0,0,0,4,?,0,8,38,?,?,14,13,1,4,?,1,16,16,17,?,?,6,?,2,1
1044,0,2,7,0,0,0,7,0,4,1,0,9,?,0,6,14,13,0,0,?,1,?,16,17,?,17,6,5,2,1
1165,0,2,7,2,0,0,0,1,4,1,0,0,0,0,6,?,?,0,4,0,1,0,?,17,?,?,?,5,2,1
1164,2,2,7,2,0,?,0,?,4,1,0,0,0,0,6,?,?,0,4,0,1,0,16,17,?,17,6,5,2,1
1762,0,12,7,0,1,0,?,2,4,0,0,0,1,?,0,?,13,1,0,31,1,15,0,17,?,?,6,?,2,0
1784,0,12,7,0,1,?,26,?,4,0,0,0,1,?,0,?,13,1,?,31,1,15,0,17,?,?,6,0,2,0
1892,29,12,7,2,1,0,26,2,4,0,0,0,?,?,?,?,13,?,?,31,1,?,?,17,?,?,6,0,2,0
1746,0,?,7,0,1,0,26,?,4,?,0,0,1,5,0,?,13,1,0,31,1,15,0,17,?,?,6,0,2,0
988,0,12,7,0,1,0,26,2,4,1,0,0,1,0,0,?,13,1,?,31,1,15,12,17,?,?,?,0,2,?
1093,0,12,7,?,1,0,26,?,4,0,0,0,1,0,15,?,13,1,0,31,1,15,0,?,?,?,?,0,?,0
1743,0,?,?,2,0,0,?,2,4,2,4,?,0,11,11,?,13,1,4,31,?,15,10,17,?,?,?,13,2,0
976,?,0,7,2,0,?,?,2,4,2,?,0,0,11,11,?,13,1,0,?,?,?,0,17,?,?,?,13,2,0
1578,?,0,7,0,0,0,?,?,4,1,0,0,0,11,0,?,13,1,?,31,?,15,0,?,?,?,?,13,2,?
1365,0,0,7,?,?,1,26,2,4,0,0,0,0,0,0,?,13,1,0,31,?,15,?,17,?,?,?,13,2,0
1364,0,0,7,0,1,1,26,?,4,1,0,0,?,?,0,?,13,1,0,?,?,15,0,?,?,?,6,13,2,0
1668,0,0,7,0,1,1,?,2,4,0,0,?,?,0,?,?,13,1,0,31,?,15,0,17,?,?,6,13,2,0
1903,0,0,7,0,0,1,?,2,4,?,0,0,0,?,0,?,13,1,?,31,?,15,0,17,?,?,6,13,?,?
1814,3,4,7,0,0,0,26,?,4,0,3,8,0,0,0,?,13,1,0,0,?,15,5,17,?,?,6,0,2,?
1886,0,4,7,0,0,0,26,2,4,?,0,8,0,0,0,?,13,1,0,0,?,?,5,17,?,?,6,0,2,1
1943,0,?,7,0,?,?,26,?,?,1,0,8,5,0,17,?,13,1,0,0,?,15,?,17,?,?,6,0,2,1
2009,?,4,7,0,0,?,?,?,4,1,0,8,5,0,17,?,13,1,0,0,?,15,4,17,?,?,6,0,2,1
2008,0,4,7,0,0,?,26,2,4,1,0,8,5,0,17,?,13,1,0,0,?,15,4,17,?,?,6,0,2,1
1859,0,0,7,0,0,0,26,2,4,1,4,8,11,0,0,?,13,1,0,0,?,15,0,17,?,?,6,0,2,1
1879,0,0,?,0,0,0,26,?,4,1,4,8,?,?,0,?,?,?,0,0,?,15,?,17,?,?,6,0,?,1
2042,0,0,7,0,0,0,?,2,?,0,4,8,2,0,0,?,?,1,?,0,?,15,10,17,?,?,6,0,2,1
1575,0,?,7,2,3,?,26,2,?,0,0,?,0,10,?,?,13,1,0,0,1,15,?,17,?,?,6,0,2,0
1574,0,?,7,2,3,?,26,?,?,0,0,8,0,?,0,?,13,1,0,0,?,15,?,17,?,?,6,8,2,0
1714,0,41,?,0,?,?,26,2,?,0,0,8,0,10,0,?,13,1,0,0,1,15,?,17,?,?,?,?,?,1
1764,?,41,7,0,1,?,26,2,?,?,0,8,0,10,?,?,13,1,0,0,?,15,?,17,?,?,6,0,2,0
1786,0,?,7,2,0,?,26,2,?,0,0,8,0,?,0,?,13,?,0,0,1,15,?,17,?,?,6,?,2,0
1793,5,0,7,0,0,?,?,2,4,?,4,8,2,10,0,?,13,1,0,0,?,?,?,17,?,?,6,0,2,0
1792,5,0,?,0,0,?,26,2,4,?,4,8,0,?,?,?,13,1,0,?,1,15,?,17,?,?,6,0,?,0
1545,0,0,7,0,0,?,26,2,4,?,?,8,?,?,0,?,13,1,0,0,1,?,?,17,?,?,6,0,2,1
1544,0,0,?,0,0,?,26,2,4,0,0,8,0,10,?,?,?,1,0,0,1,15,?,17,?,?,6,0,2,1
1536,0,?,7,0,0,?,26,2,4,2,3,?,7,10,0,?,13,1,0,0,?,15,?,17,?,?,6,?,2,0
1042,0,11,7,1,0,0,0,2,4,?,4,9,0,0,0,?,?,1,0,?,1,0,0,?,?,?,6,12,2,1
2036,0,11,?,1,0,31,?,0,4,?,4,0,0,0,?,?,?,1,0,?,?,0,0,17,?,?,?,12,2,1
1056,0,11,?,1,0,?,?,0,4,?,4,0,0,0,0,?,?,1,?,?,?,?,0,17,?,?,6,12,?,1
1952,0,11,7,1,0,0,?,0,4,0,4,0,0,0,0,?,?,1,2,?,1,0,?,17,?,?,6,12,2,0
1024,0,11,7,1,0,15,0,0,4,0,4,0,0,0,0,?,?,1,?,?,1,0,3,17,?,?,6,12,2,0
1040,?,0,7,1,1,0,13,0,4,0,4,9,0,6,12,?,13,?,0,?,1,0,0,17,?,?,6,?,2,0
2007,0,0,7,1,0,0,13,0,4,0,4,5,0,6,?,?,13,1,0,?,1,3,0,17,?,?,6,?,2,0
2006,0,0,?,1,0,0,13,0,?,0,4,5,0,6,0,?,13,1,?,?,1,3,0,17,?,?,6,?,2,0
1649,0,52,?,1,0,0,13,1,?,?,4,?,0,10,0,?,13,1,0,?,?,?,0,17,?,?,6,0,2,0
1648,?,52,7,1,?,0,13,1,4,0,4,0,0,0,0,?,13,1,0,?,1,2,0,17,?,?,6,?,2,0
1985,?,52,?,1,0,?,13,1,4,0,4,0,1,0,0,?,13,1,0,?,1,2,0,17,?,?,6,0,?,0
1583,3,?,7,1,4,0,13,0,4,0,4,0,?,0,0,?,13,1,0,?,1,0,?,?,?,?,6,?,?,1
1582,0,0,7,?,4,0,13,0,4,0,4,0,0,0,0,?,13,?,0,?,1,0,0,17,?,?,6,3,2,1
1427,0,48,7,1,0,0,?,1,4,0,4,0,0,0,0,?,?,1,0,?,1,0,0,17,?,?,6,3,2,?
1426,0,48,7,1,0,0,?,1,4,0,4,0,0,0,0,?,13,?,0,?,1,0,0,17,?,?,6,3,?,1
1549,0,?,7,?,0,6,11,0,4,1,?,?,0,?,?,?,13,1,0,?,1,0,9,?,?,?,6,6,?,0
1833,20,?,7,?,0,?,0,0,4,0,0,0,?,0,10,?,13,1,?,?,1,0,9,17,?,?,6,0,?,0
1832,20,47,7,?,4,6,1,0,4,0,0,0,0,0,10,?,13,1,4,?,1,0,9,17,?,?,6,0,?,0
1660,5,?,?,?,0,?,?,0,4,0,0,0,0,0,0,?,13,1,0,?,1,0,9,17,?,?,6,?,?,0
1441,0,0,?,1,0,0,6,0,4,0,0,8,0,0,14,?,?,1,0,?,?,11,0,17,?,?,6,0,?,0
1950,?,0,?,1,0,0,0,0,4,0,0,?,1,0,0,?,13,1,4,?,1,?,0,17,?,?,6,0,?,?
1797,?,?,?,?,0,0,0,0,4,0,0,0,1,0,0,?,?,1,4,?,1,0,0,17,?,?,6,0,?,7
2033,?,0,7,1,0,?,0,0,4,0,0,8,1,0,0,?,13,1,4,?,1,0,0,17,?,?,6,?,?,7
2032,?,0,?,1,0,17,0,?,4,0,0,8,1,0,0,?,13,1,4,?,1,0,0,17,?,?,6,12,?,7
1996,?,?,7,1,1,0,13,0,4,0,4,?,1,0,0,?,?,1,4,?,1,0,4,17,?,?,6,4,?,0
1030,?,0,7,1,1,0,13,?,4,2,4,?,1,?,0,?,13,?,4,?,1,0,4,17,?,?,?,4,?,0
1359,0,2,?,2,0,?,0,?,0,?,?,0,0,6,0,9,0,0,?,0,1,0,0,0,?,?,3,11,0,0
1358,29,2,?,2,0,4,0,?,?,1,4,?,?,6,0,9,0,0,0,0,?,0,0,0,?,?,3,11,0,1
1101,3,2,?,2,?,4,7,?,0,1,0,0,0,?,0,9,33,1,4,0,1,0,5,0,?,17,3,11,2,0
1255,0,2,?,2,?,4,0,?,?,1,4,?,37,6,?,9,33,1,3,0,1,0,0,0,?,?,3,11,0,0
1254,30,2,?,2,0,4,0,?,0,1,0,0,0,6,0,9,33,1,3,0,1,0,0,0,?,?,3,11,0,?
1055,0,?,?,2,?,4,0,?,0,?,0,0,0,6,0,?,33,1,0,3,1,0,0,?,?,17,3,11,0,0
1279,?,2,?,2,0,4,0,0,0,0,4,0,0,6,0,9,33,1,0,25,?,0,?,?,?,17,3,11,0,0
1005,0,2,?,2,4,4,0,1,4,0,0,0,0,6,1,?,0,0,0,2,1,0,0,42,?,17,3,11,0,0
1908,0,2,?,2,4,4,0,0,?,0,0,0,0,6,?,9,0,0,0,?,1,0,0,0,?,?,3,11,2,?
1072,?,2,?,?,4,4,0,?,4,0,0,0,0,6,0,?,?,0,?,2,1,0,0,0,?,?,3,11,0,0
1319,?,2,?,2,?,4,0,?,4,2,0,9,0,6,14,9,0,?,3,0,1,0,0,0,?,17,3,11,?,0
1318,0,2,?,?,4,4,0,0,?,2,?,?,0,6,?,9,0,?,3,0,1,0,0,30,?,?,3,?,?,0
1145,0,2,?,2,1,?,15,1,0,1,4,0,0,6,11,?,0,0,0,0,?,16,4,4,?,17,3,2,0,0
1144,0,?,?,2,1,35,15,1,0,1,?,0,0,?,11,9,0,0,0,0,?,16,0,4,?,17,?,2,4,0
1488,?,2,?,2,1,0,15,1,0,?,4,8,0,0,11,9,0,0,4,0,1,16,?,4,?,17,3,2,2,0
1605,0,2,?,2,0,0,15,1,0,1,4,8,0,?,?,9,0,1,?,0,1,?,31,4,?,17,3,?,0,1
1417,?,2,?,2,0,0,15,?,0,1,4,0,?,?,?,9,?,?,0,0,1,16,0,?,?,17,3,?,0,0
1416,0,2,?,2,0,0,15,?,0,1,4,0,?,0,11,9,0,0,0,0,1,16,0,4,?,17,3,2,0,0
1733,0,2,?,2,0,0,0,1,0,?,0,0,0,25,11,9,0,1,0,?,1,0,5,4,?,17,3,2,0,1
1732,0,?,?,2,0,0,0,1,0,1,0,?,0,25,11,9,0,1,0,?,1,0,?,?,?,17,3,2,0,1
1493,0,2,?,2,0,0,0,1,0,1,0,?,0,8,11,9,0,0,0,0,1,5,?,4,?,17,3,2,0,1
1492,3,2,?,?,0,0,0,1,0,1,0,?,0,8,11,9,0,0,0,0,1,?,?,?,?,17,3,2,0,?
1239,2,2,?,2,0,0,0,1,0,1,0,8,12,8,11,?,0,0,0,0,1,5,5,4,?,17,3,2,8,1
1806,0,2,?,2,?,33,5,0,2,0,0,8,0,0,0,9,?,1,?,0,1,9,0,4,?,?,3,2,4,0
947,0,?,?,2,0,33,26,0,2,0,4,8,0,0,0,9,0,1,0,0,1,0,0,4,?,?,3,2,?,0
1841,33,?,?,?,4,33,26,0,2,0,0,8,0,0,0,9,0,1,0,20,1,?,0,4,?,17,?,2,?,0
1840,33,2,?,2,4,?,26,0,2,0,0,?,0,0,?,9,0,1,0,20,1,?,0,4,?,17,?,2,?,0
1745,?,2,?,2,0,0,0,0,0,0,4,?,0,0,0,9,7,0,0,0,1,0,0,4,?,17,3,2,0,0
1744,?,2,?,?,0,0,0,0,0,0,4,0,0,3,?,?,7,0,?,0,1,0,?,4,?,17,3,2,?,0
1783,0,2,?,2,?,?,?,?,0,0,4,0,0,0,0,9,7,0,0,?,1,11,0,4,?,?,3,?,0,0
1889,0,2,?,2,0,7,?,?,0,0,4,0,0,0,?,9,7,0,0,0,1,0,0,4,?,17,3,2,0,0
1888,0,2,?,2,0,?,0,?,0,0,4,0,0,0,?,9,7,0,?,0,1,0,0,4,?,17,?,2,0,0
1375,?,?,?,0,1,25,0,1,4,1,0,0,24,0,14,0,0,0,0,0,?,11,0,0,?,17,0,0,0,?
1374,?,0,?,0,1,25,0,1,0,1,0,0,0,0,14,0,0,0,0,0,0,?,?,0,?,17,0,?,0,?
1454,?,52,?,?,?,25,0,1,0,1,0,0,0,0,0,5,0,0,0,2,0,?,0,0,?,17,26,0,0,?
1429,26,52,?,0,?,25,0,?,0,1,0,0,?,0,0,5,0,?,0,?,0,0,0,0,?,?,26,0,?,?
1428,26,52,?,0,?,25,0,1,0,1,5,0,0,0,0,5,0,0,0,?,0,0,0,0,?,17,26,0,0,?
1293,?,0,?,0,1,0,0,1,0,1,0,8,0,0,0,14,0,?,?,0,0,0,0,0,?,17,0,0,0,?
1539,26,18,?,0,1,0,0,1,0,1,0,0,0,0,11,14,18,0,4,?,0,0,0,0,?,17,0,?,?,?
1977,26,52,?,0,1,12,0,1,0,?,?,8,11,2,22,0,0,?,0,0,0,0,0,0,?,17,6,?,2,?
1665,26,0,?,0,1,0,0,1,0,1,0,8,0,?,0,?,?,0,0,0,0,16,0,31,?,17,?,0,0,?
1664,26,?,?,0,1,0,0,1,?,?,0,8,0,2,0,0,0,0,0,0,?,16,?,31,?,17,?,0,0,?
1899,26,?,?,0,1,?,?,1,0,?,0,8,0,2,?,0,0,?,0,2,0,16,29,0,?,17,0,20,0,?
1735,26,0,?,0,1,0,?,?,0,1,4,8,17,2,0,?,0,?,3,20,1,5,0,0,?,17,0,0,4,?
1694,26,0,?,?,1,?,0,?,0,?,0,8,?,2,0,?,0,0,3,20,1,5,0,0,?,17,0,0,4,?
1936,26,0,?,0,1,?,22,1,0,?,0,8,0,2,0,?,0,0,3,20,0,0,19,0,?,17,0,0,?,?
1499,26,?,?,0,1,0,0,1,0,1,?,?,0,2,0,21,0,0,3,20,0,0,34,0,?,17,0,0,?,?
1712,26,8,?,0,1,?,0,1,0,1,?,8,0,8,0,0,?,1,0,0,?,3,4,0,?,17,0,0,0,?
1768,26,8,?,?,1,15,?,1,0,1,4,0,?,8,0,?,?,1,0,0,?,3,0,0,?,17,0,0,0,?
1600,26,8,?,0,1,?,0,1,?,?,4,0,?,8,0,?,10,1,?,0,?,3,0,0,?,?,0,?,2,?
1685,?,?,?,0,1,?,0,1,0,1,4,8,0,8,0,0,10,1,0,0,?,3,0,?,?,17,0,0,2,?
1219,26,8,?,0,1,15,0,1,?,1,0,0,?,0,0,0,10,1,0,9,0,3,0,?,?,17,29,0,0,?
1218,26,?,?,0,1,?,0,1,?,1,0,?,6,0,0,0,10,1,2,9,0,3,0,13,?,17,29,0,0,?
1247,26,8,?,0,1,?,0,1,?,1,?,0,6,0,2,0,10,1,0,9,0,3,0,0,?,17,29,0,0,?
1651,26,0,?,2,1,?,0,1,?,1,3,10,0,0,0,0,10,0,0,?,?,3,0,0,?,17,0,0,2,?
1941,26,47,?,2,1,15,0,?,0,1,?,10,0,8,14,0,10,0,0,?,1,3,0,0,?,17,0,0,2,?
1940,?,47,?,2,1,15,0,1,0,1,?,10,?,8,14,0,10,0,?,?,1,3,?,0,?,17,0,0,?,?
1444,26,0,?,2,?,15,7,1,0,1,0,10,0,0,0,0,10,0,0,?,0,3,0,0,?,17,0,0,2,?
1347,26,0,?,?,1,15,0,1,0,?,?,10,0,?,0,0,10,0,0,?,0,3,33,0,?,17,0,0,2,?
1391,26,0,?,0,?,15,11,1,0,1,?,10,0,0,0,0,10,0,2,?,0,3,33,0,?,?,23,?,0,?
1077,26,0,?,2,1,15,11,1,0,1,0,10,0,0,12,?,10,0,0,?,0,3,?,0,?,17,0,0,?,?
1839,0,48,?,0,0,25,0,1,0,0,0,?,?,0,?,10,12,0,0,?,0,11,0,?,?,17,33,?,?,?
1838,0,?,?,0,0,25,?,1,0,0,0,?,?,0,?,10,12,0,0,0,0,11,0,20,?,17,?,15,2,?
1790,0,48,?,0,?,25,0,0,0,0,4,?,42,?,14,10,12,?,?,0,0,11,0,20,?,17,33,15,2,1
1675,0,48,?,0,0,25,0,0,0,0,0,?,42,0,14,?,12,1,0,0,?,11,?,0,?,17,0,15,2,1
1674,0,48,?,0,0,25,0,?,0,0,?,?,42,0,14,10,12,1,0,0,0,11,?,0,?,17,0,?,2,1
1740,0,48,?,0,0,?,0,0,0,?,0,?,42,0,14,10,12,0,0,0,0,11,?,0,?,17,?,15,?,1
1593,?,?,?,2,1,?,?,?,3,0,0,?,42,0,14,10,12,?,0,0,0,11,3,0,?,17,33,15,2,1
1710,0,?,?,2,1,?,0,0,3,1,0,?,42,0,14,10,12,1,0,0,0,11,3,0,?,17,33,15,2,?
1895,0,48,?,?,?,25,?,1,0,1,4,?,42,14,14,10,12,0,0,13,1,11,?,0,?,?,13,15,2,1
1789,0,48,?,0,?,25,1,1,?,0,?,?,42,14,14,10,12,0,4,0,0,?,?,0,?,17,13,?,?,1
1689,0,48,?,0,?,25,?,0,2,?,4,?,42,14,14,10,?,0,1,19,0,11,?,0,?,17,0,15,?,1
1900,0,48,?,2,?,25,2,?,2,1,4,?,42,14,14,10,12,0,1,?,0,11,?,0,?,17,0,15,2,1
1828,0,48,?,0,?,25,0,?,0,1,4,?,42,14,14,10,12,?,0,0,0,?,?,0,?,17,0,15,?,1
1983,0,48,?,?,?,25,0,0,0,1,4,?,42,14,14,10,12,?,0,0,?,11,?,0,?,17,0,15,2,1
1330,14,48,?,2,0,25,0,2,0,0,0,?,42,27,14,10,?,1,0,0,1,11,0,?,?,17,25,15,2,1
1291,20,?,?,2,?,25,0,2,2,0,0,?,42,27,14,10,12,?,0,0,1,11,?,?,?,?,0,15,2,?
1290,20,48,?,2,0,25,0,2,2,?,0,?,42,27,14,10,12,1,0,0,1,?,0,0,?,17,0,15,?,1
1284,20,48,?,2,?,25,?,2,0,1,0,?,42,?,14,?,12,1,0,20,1,11,?,0,?,17,26,15,2,?
1451,3,48,?,2,?,25,?,0,0,0,0,?,42,0,14,10,12,1,0,?,1,11,0,?,?,17,0,15,2,1
1209,?,48,?,2,0,25,29,1,0,0,?,?,?,0,14,10,12,?,0,0,1,11,?,0,?,17,0,15,2,1
1208,?,48,?,2,0,25,29,1,0,?,4,?,42,0,14,10,12,?,4,0,?,11,15,0,?,17,0,15,2,1
1156,3,48,?,2,?,25,0,0,4,?,4,?,42,11,?,10,12,0,0,37,1,11,?,0,?,?,0,15,2,1
1108,3,48,?,2,0,25,14,0,0,1,4,?,?,?,14,10,12,0,0,12,?,11,0,0,?,17,13,15,2,1
1409,0,48,?,2,0,25,0,?,?,0,0,?,42,0,14,10,12,0,0,0,1,?,?,7,?,17,?,?,2,1
1662,?,48,?,?,0,25,0,1,4,0,0,?,42,0,14,10,?,?,0,0,1,11,0,7,?,17,0,?,?,1
1528,0,?,?,2,0,25,1,?,?,1,0,?,?,0,14,10,12,0,?,0,1,11,0,7,?,17,?,15,2,?
1602,0,?,?,2,0,25,1,?,?,1,0,?,42,0,14,10,12,0,0,3,1,11,?,7,?,17,0,15,?,?
1974,?,48,?,2,1,25,1,?,0,0,4,?,42,0,14,?,12,0,4,0,?,11,0,7,?,17,?,15,2,1
1542,0,48,?,2,1,25,1,?,0,?,4,?,42,6,14,10,12,0,3,0,?,11,0,7,?,17,0,15,2,1
1273,0,48,?,0,2,0,0,0,?,?,0,8,42,0,14,10,?,?,4,0,0,11,0,37,?,17,?,15,?,1
1272,0,48,?,0,2,0,0,?,?,?,0,0,42,0,?,10,0,1,4,0,0,11,0,37,?,17,?,15,2,1
1143,0,48,?,0,?,25,?,?,0,0,0,0,42,0,14,10,0,1,4,1,1,11,0,37,?,17,?,15,?,1
1152,0,48,?,0,0,?,0,0,0,0,4,0,42,0,14,?,?,1,4,?,0,11,0,37,?,17,?,15,2,1
1820,?,48,?,2,0,0,?,1,2,1,4,?,42,0,?,10,19,1,?,0,0,11,0,37,?,17,?,15,?,?
2024,?,48,?,2,0,0,0,1,0,0,?,0,42,3,14,?,19,1,4,0,0,?,4,37,?,17,?,15,2,?
1875,0,48,?,2,0,0,0,1,0,?,0,?,42,11,14,10,19,1,4,0,0,11,40,37,?,17,?,15,2,1
1874,?,48,?,2,0,0,0,1,0,0,?,?,?,0,14,10,19,1,4,0,0,11,40,37,?,?,?,?,2,1
1890,2,48,?,?,0,17,?,?,4,?,0,0,42,0,14,?,0,0,4,12,?,?,16,?,?,17,?,15,2,1
1771,2,48,?,?,0,?,0,0,4,0,0,0,42,0,14,?,0,0,4,12,0,?,0,37,?,17,?,15,2,1
1652,0,48,?,?,1,17,?,0,2,2,0,0,42,0,14,10,0,1,4,25,0,11,0,37,?,17,?,15,?,1
