cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30
1022,?,0,4,1,?,10,?,3,24,0,0,?,1,?,0,3,20,1,25,0,0,?,?,29,?,10,?,7,?,2
1965,?,0,?,0,20,10,0,?,0,0,?,?,1,31,0,3,20,1,25,?,0,?,?,29,?,10,0,7,0,2
1964,?,0,?,0,20,10,0,?,0,0,0,?,1,31,0,3,?,1,25,?,0,?,0,29,?,10,0,7,0,2
1133,?,19,4,?,?,?,1,3,?,5,1,?,?,31,3,31,?,0,?,1,0,?,0,0,?,33,0,0,0,2
1132,?,19,?,?,?,10,1,3,0,?,0,?,1,31,3,?,20,0,25,?,0,?,0,0,0,33,0,0,0,?
1477,?,19,4,?,?,10,1,?,0,?,1,?,?,31,3,?,?,0,25,0,0,?,0,3,0,0,0,0,23,2
1476,?,19,4,?,?,10,1,3,0,8,1,?,1,31,3,?,?,0,25,0,0,?,0,3,0,0,?,0,?,?
1727,?,19,?,?,?,10,?,3,?,0,?,?,1,31,3,?,20,?,25,19,0,?,0,3,12,0,0,0,25,2
1726,?,?,4,?,?,10,1,3,?,0,1,?,1,?,3,31,20,0,?,?,0,?,0,?,0,?,0,0,25,2
1095,?,19,4,0,?,?,0,3,13,0,0,?,1,31,0,0,20,0,25,?,0,?,?,16,0,0,0,0,0,0
1165,?,19,4,0,?,10,0,3,0,2,0,?,?,?,0,0,20,0,?,0,0,?,0,?,30,0,0,0,0,2
1080,?,19,4,0,?,10,0,3,0,2,0,?,1,?,3,?,?,0,25,19,0,?,0,16,30,?,0,0,0,2
1763,?,0,1,0,7,3,0,10,0,5,0,?,0,5,3,4,23,0,25,2,0,?,?,34,14,7,0,0,0,0
1762,?,0,1,0,7,3,0,10,0,5,?,?,0,5,3,4,23,0,?,2,0,?,4,34,14,7,0,0,0,0
1784,?,0,1,0,7,0,1,10,0,5,0,0,?,5,3,4,23,0,25,2,?,?,4,?,14,7,0,0,61,0
1893,?,?,1,?,7,0,1,?,0,5,0,0,0,5,3,4,?,?,25,2,0,?,?,?,14,24,0,0,0,2
1892,?,0,1,0,7,0,1,10,0,5,0,?,0,?,3,4,?,?,25,2,0,?,4,34,14,24,0,0,0,2
1804,?,0,1,0,7,0,0,10,0,5,0,0,0,5,3,4,23,0,25,2,?,?,4,34,14,24,0,0,0,0
1746,?,0,1,0,?,10,?,10,?,?,1,10,0,37,3,19,0,0,25,?,0,?,4,?,14,0,25,11,0,0
988,?,?,1,0,15,10,0,?,?,?,1,0,0,37,3,0,?,?,25,2,0,?,4,34,14,0,25,11,76,0
1743,?,0,1,0,0,0,?,10,25,0,1,?,?,0,3,0,0,0,?,2,?,?,4,?,14,0,0,0,23,2
976,?,0,1,0,0,0,1,10,25,?,1,1,?,0,?,0,?,0,25,2,?,?,?,?,14,0,19,0,0,0
1578,?,0,1,0,?,0,1,10,25,0,1,?,0,0,3,23,0,?,25,?,?,?,4,?,14,0,0,0,0,2
1365,?,31,1,1,0,0,0,10,25,0,0,?,?,26,3,29,4,?,25,2,0,?,?,?,14,0,?,4,0,0
1668,?,31,1,1,0,0,0,?,25,0,0,0,0,26,3,0,?,0,25,2,0,?,4,?,14,0,0,4,?,0
1902,?,0,?,1,0,0,0,10,25,?,1,3,0,0,3,0,0,?,25,?,0,?,4,?,14,?,0,4,1,0
1887,?,0,?,1,5,0,1,?,24,0,0,3,4,4,3,4,0,1,?,0,11,?,4,34,?,14,?,7,0,2
2009,?,?,2,1,?,2,1,10,0,0,0,3,0,4,3,0,0,1,25,?,11,?,0,34,14,14,0,7,?,2
2008,?,0,2,1,5,2,?,?,0,0,0,3,0,4,3,0,0,1,25,0,11,?,?,34,14,14,?,7,0,2
1879,?,?,0,1,?,10,1,10,?,0,0,3,?,4,3,0,20,1,25,0,11,?,?,34,14,0,?,7,11,2
1878,?,0,0,1,5,10,1,10,?,?,0,3,?,4,3,?,20,1,25,?,?,?,?,?,14,0,?,7,11,2
2043,?,10,1,1,5,0,1,10,?,8,?,3,14,4,3,0,20,1,?,0,?,?,?,34,14,0,0,7,0,2
2042,?,10,1,?,5,0,1,10,?,8,0,3,14,4,3,0,20,1,25,0,?,?,0,34,14,0,?,7,0,2
1574,?,0,?,?,21,0,1,10,0,0,1,0,0,4,3,0,0,?,?,0,11,?,3,34,?,0,25,7,89,0
1715,?,0,?,1,21,0,1,?,0,0,1,0,0,4,3,3,0,1,25,0,11,?,0,34,14,0,25,7,?,0
1714,?,0,2,1,?,0,1,10,?,?,1,0,7,?,3,0,0,1,25,0,11,?,0,34,?,0,25,?,89,0
1765,?,14,2,1,?,0,1,10,0,0,1,?,0,4,3,0,0,1,25,18,11,?,0,?,?,0,25,7,?,0
1764,?,14,2,1,?,0,1,10,0,0,1,0,0,4,3,0,0,1,25,18,11,?,?,?,14,0,25,7,?,0
1787,?,0,2,1,21,0,1,10,24,14,0,0,0,?,3,0,0,1,25,0,11,?,0,34,14,?,25,7,?,0
1792,?,0,2,?,21,0,0,10,0,14,0,0,0,4,3,0,21,?,25,8,?,?,4,34,14,0,25,7,0,0
1545,?,10,2,0,21,0,0,?,0,14,?,?,0,4,3,19,21,1,25,8,11,?,4,34,14,0,25,7,0,?
1544,?,0,2,1,21,0,0,10,0,14,0,0,0,4,?,19,21,1,25,8,11,?,?,34,14,0,25,7,0,?
1537,?,0,2,0,21,0,0,10,15,?,?,0,0,4,3,?,0,?,25,8,11,?,1,34,?,?,25,7,0,0
1536,?,5,2,0,?,0,0,10,15,14,0,0,0,4,?,0,0,1,25,8,?,?,1,34,14,7,25,7,?,0
1373,?,0,2,1,21,0,?,10,?,14,0,0,0,4,?,3,0,1,25,?,11,?,0,34,14,0,25,7,?,0
1043,?,0,1,1,0,0,1,10,0,0,0,5,4,0,3,0,9,0,25,26,0,?,0,34,14,0,0,?,0,0
1042,?,0,0,1,0,0,1,10,?,0,0,2,4,0,3,0,?,0,?,26,0,?,0,34,14,0,0,7,0,0
1921,?,0,1,0,8,?,0,10,0,0,0,0,?,0,3,19,9,0,?,0,0,?,3,34,14,0,0,7,0,?
1953,?,0,1,0,8,?,?,?,0,0,0,0,0,0,3,?,9,1,25,?,0,?,3,34,14,0,?,7,0,6
1952,?,0,1,0,8,?,0,10,0,0,0,?,0,0,3,19,?,1,?,?,0,?,3,?,?,0,0,7,0,6
1041,?,19,0,?,9,0,0,10,0,8,1,6,?,0,3,28,9,?,25,2,?,?,0,?,14,0,1,0,0,0
2007,?,3,0,1,?,10,?,10,0,0,1,?,0,0,3,0,9,?,25,?,27,?,0,34,14,0,0,?,15,0
2013,?,0,0,0,9,?,0,?,0,0,1,0,?,0,?,0,9,?,25,0,27,?,0,34,?,0,0,0,15,0
2012,?,0,0,0,9,0,0,10,0,0,1,0,?,0,?,0,9,?,25,0,27,?,0,34,14,0,0,?,15,0
1984,?,0,2,0,20,?,0,10,0,0,1,5,0,0,?,0,9,0,25,?,4,?,4,34,14,19,41,0,0,0
1427,?,0,1,1,20,?,0,10,0,0,1,5,0,19,3,23,9,0,25,21,11,?,1,34,14,0,0,0,0,0
1548,?,0,1,?,0,?,1,10,0,0,1,0,0,0,3,0,9,0,25,?,4,?,4,?,?,0,0,11,0,0
1595,?,12,0,0,?,0,0,10,0,0,1,0,?,0,3,0,?,1,25,0,0,?,4,34,14,0,0,11,0,0
1833,?,0,1,0,?,0,?,10,1,0,0,0,0,?,?,0,9,0,25,?,1,?,4,34,14,0,?,0,0,3
1486,?,0,0,?,0,3,1,?,?,0,0,0,0,0,3,2,?,1,25,0,0,?,0,34,14,0,0,4,0,0
1563,?,0,0,0,10,3,1,10,0,0,?,0,0,0,3,2,9,0,25,3,0,?,0,34,?,?,0,?,0,0
1624,?,0,0,0,0,?,1,10,0,0,0,0,0,0,3,2,9,0,25,0,0,?,0,34,14,?,?,4,?,0
985,?,27,?,0,0,?,?,?,19,8,0,3,0,19,3,0,?,?,25,9,27,?,3,34,14,25,0,0,?,0
2021,?,27,1,1,0,3,0,10,0,2,1,?,0,19,?,0,9,0,25,?,?,?,0,?,14,?,0,?,0,0
1050,?,?,1,0,?,?,0,10,0,2,?,3,0,19,3,0,9,0,?,0,?,?,0,34,14,25,0,8,0,0
1996,?,?,1,0,0,3,0,10,0,?,0,?,0,19,3,0,?,0,25,0,27,?,0,34,14,?,0,8,0,1
1030,?,27,?,1,0,3,0,10,0,0,0,3,0,19,?,0,9,0,25,0,?,?,0,34,14,?,0,8,0,1
1223,1,0,0,1,0,15,4,24,0,8,?,0,?,37,0,20,17,0,?,0,21,?,?,12,0,?,0,4,0,2
1378,1,0,0,1,?,15,4,24,0,8,?,0,10,37,0,20,?,0,?,0,?,?,?,0,0,?,0,4,0,2
1101,1,0,1,1,?,15,4,?,0,8,?,10,10,37,0,0,0,1,?,0,21,?,0,0,12,30,0,4,0,?
1255,1,0,1,1,2,15,4,0,0,8,?,0,?,37,2,0,?,?,?,?,21,?,0,25,12,30,0,4,73,?
1055,?,0,1,1,0,15,4,16,19,8,?,0,10,37,?,3,?,?,?,0,21,?,0,0,12,30,76,4,0,2
1278,1,0,1,?,0,15,?,0,0,8,?,0,10,37,0,0,0,0,?,0,21,?,?,0,12,30,76,4,?,2
1995,1,0,?,0,0,0,4,1,?,?,?,0,10,37,1,?,1,0,0,?,21,?,0,?,13,?,11,4,0,?
1908,1,0,1,0,0,0,4,?,0,0,?,0,10,37,1,32,1,0,0,0,21,?,0,0,?,?,?,4,0,2
1073,1,0,1,0,?,7,?,1,0,?,?,0,?,37,1,0,5,0,0,?,?,?,0,?,13,0,0,4,?,2
1072,1,0,1,0,0,0,4,1,0,0,?,0,?,37,1,0,?,1,0,?,21,?,0,14,13,0,0,4,0,2
1318,1,?,0,?,0,15,4,?,0,5,?,1,10,37,1,0,?,0,0,0,?,?,0,?,4,0,?,4,0,2
1180,?,?,0,0,0,15,4,1,0,5,?,1,10,37,1,6,?,0,0,0,21,?,?,12,0,0,?,4,0,2
1773,1,0,0,0,0,15,?,?,0,5,?,1,10,37,1,0,0,0,0,0,21,?,1,0,0,?,?,4,0,?
1772,1,0,?,?,?,15,4,1,0,5,?,1,10,37,1,?,0,0,0,0,21,?,1,0,0,?,1,4,0,2
1475,1,0,0,0,0,?,4,1,?,?,?,1,10,?,?,?,0,0,0,0,21,?,0,0,0,0,?,4,?,2
1474,?,0,0,0,0,15,4,?,0,5,?,?,10,37,1,0,?,0,0,?,21,?,0,0,0,0,1,4,?,2
1144,1,?,2,0,0,6,4,2,?,0,?,0,10,?,0,0,0,5,2,0,?,?,?,17,?,0,0,4,0,?
1488,1,0,2,0,?,0,4,2,0,0,?,0,10,37,0,0,1,5,0,?,21,?,?,?,?,0,0,4,0,2
1604,?,0,2,0,0,9,4,2,?,0,?,0,?,?,0,0,?,?,0,0,21,?,?,0,0,?,0,4,0,?
1417,1,10,2,0,0,9,?,2,0,0,?,5,?,37,0,0,0,5,0,0,21,?,?,0,0,0,0,4,0,2
1416,?,10,?,0,0,9,4,2,0,0,?,5,?,37,0,0,0,5,?,0,21,?,?,?,0,0,0,4,0,2
1733,1,10,2,?,0,?,4,2,0,?,?,0,10,37,3,0,8,5,2,0,21,?,?,0,0,0,0,4,?,?
1732,1,?,2,0,0,0,4,2,0,0,?,?,10,37,3,0,8,?,?,0,21,?,?,0,0,0,0,4,?,?
1147,1,?,2,0,0,?,4,2,0,0,?,0,10,37,3,0,8,5,2,0,21,?,?,0,0,0,?,4,0,?
1146,1,10,2,?,0,0,4,2,0,0,?,0,10,37,3,0,8,5,2,0,21,?,?,0,0,?,46,?,0,?
1492,1,20,2,0,0,0,4,2,0,1,?,?,10,37,3,3,?,5,0,0,21,?,?,14,0,0,0,4,0,2
1239,1,20,2,0,0,0,4,2,19,1,?,3,10,37,3,0,0,?,0,0,21,?,?,0,0,0,0,4,?,2
1799,1,0,2,0,2,?,4,2,0,14,?,0,10,37,1,0,0,5,0,0,21,?,?,14,?,0,?,4,58,2
1807,1,0,2,0,2,2,4,2,0,14,?,?,10,37,1,0,0,5,2,8,?,?,?,?,?,0,0,4,58,2
1841,?,0,2,0,?,0,4,?,?,14,?,5,10,37,1,0,0,5,20,0,21,?,?,?,0,0,0,4,58,2
1369,1,3,2,0,2,2,4,2,0,0,?,0,?,37,0,27,4,5,?,0,?,?,?,0,0,0,?,4,0,2
1889,1,12,2,1,2,?,4,2,?,0,?,?,10,37,0,27,?,5,8,0,21,?,?,0,?,30,?,4,0,2
1888,1,12,2,1,2,2,4,2,0,0,?,0,10,37,0,27,?,5,8,0,?,?,?,0,?,0,?,4,0,2
1374,1,?,1,?,0,0,?,0,21,5,?,5,?,37,?,0,0,1,25,0,0,?,0,41,?,?,0,0,69,2
1455,1,?,1,?,0,?,?,?,?,0,?,5,10,37,?,0,0,0,0,0,7,?,0,41,0,0,41,?,69,2
1129,1,?,1,0,0,0,?,0,21,?,?,5,10,?,?,19,0,0,0,?,0,?,0,?,?,7,1,0,69,0
1128,1,?,1,0,0,0,?,0,21,6,?,?,10,?,?,19,0,0,0,2,?,?,?,41,0,7,1,0,69,?
1292,1,?,1,0,0,0,?,0,21,0,?,5,10,37,?,19,0,?,0,2,27,?,0,41,?,0,0,0,?,0
1140,1,?,1,0,15,0,?,?,21,0,?,5,?,37,?,19,18,0,0,2,0,?,3,41,0,0,69,0,69,?
1539,1,?,1,?,0,0,?,?,21,5,?,5,10,37,?,19,35,1,0,2,0,?,0,41,0,0,0,0,69,0
1976,?,?,1,0,5,0,?,11,21,?,?,5,10,37,?,0,0,?,0,0,0,?,?,41,0,?,0,?,0,0
1665,1,?,?,0,5,0,?,11,21,?,?,0,10,?,0,?,?,0,26,0,13,?,0,41,0,0,0,7,0,?
1664,?,?,1,0,5,0,?,?,21,?,?,0,?,37,?,0,6,0,26,0,13,?,0,41,0,0,68,7,0,?
1898,1,?,1,0,5,0,?,11,21,?,?,0,10,37,3,0,0,0,26,0,13,?,0,41,0,?,0,0,0,?
1734,1,?,1,0,0,0,?,11,21,?,?,?,10,37,0,0,?,0,0,?,?,?,0,41,0,0,0,0,0,0
1694,1,?,1,0,0,6,?,11,21,?,?,0,10,37,?,0,0,0,5,?,0,?,0,41,0,0,0,0,?,2
1937,1,?,1,0,0,0,?,11,21,?,?,0,10,37,0,0,0,1,0,3,?,?,?,41,?,0,23,11,?,?
1712,1,0,?,0,?,1,?,?,0,0,?,?,10,37,3,13,7,0,0,31,0,?,?,0,12,33,0,?,0,0
1166,1,?,1,1,11,0,1,?,15,?,?,0,10,37,3,0,0,1,0,31,0,?,0,17,?,0,0,11,0,0
1137,1,?,1,0,11,?,1,?,0,9,?,?,10,37,3,0,0,0,0,31,1,?,0,17,0,0,0,11,0,0
1136,1,?,1,0,11,0,1,?,0,0,?,0,10,?,3,0,14,?,0,31,?,?,0,17,?,?,0,?,?,0
1218,1,?,1,0,11,0,0,?,0,8,?,0,10,37,3,0,0,1,?,31,0,?,0,17,0,?,25,11,0,0
1651,?,19,1,1,?,0,0,?,?,14,?,0,10,37,0,0,0,?,15,?,18,?,0,0,0,22,0,5,69,0
1941,1,0,1,1,7,9,0,?,18,14,?,?,10,37,3,0,?,?,0,0,0,?,0,0,?,22,40,5,69,?
1940,1,0,1,1,7,9,0,?,18,14,?,?,?,37,3,0,?,?,0,?,0,?,0,0,0,22,40,5,69,0
1445,1,0,1,1,0,?,0,?,18,14,?,0,10,?,3,0,18,?,0,0,0,?,0,0,0,22,0,5,69,2
1347,?,?,1,0,3,0,?,?,0,14,?,?,10,37,0,0,0,?,20,0,28,?,0,12,0,0,?,7,0,0
1084,1,?,?,1,?,?,?,?,0,14,?,3,10,37,?,14,0,?,20,0,28,?,4,12,0,?,?,7,0,0
1390,1,?,1,0,0,0,?,?,0,14,?,0,10,37,?,?,?,?,?,?,0,?,0,12,0,?,0,0,0,0
1838,1,?,1,0,0,?,?,0,22,?,1,5,10,37,0,?,0,1,25,?,28,?,0,0,0,0,0,0,23,0
1567,1,?,1,?,0,?,?,0,?,?,1,5,?,37,3,0,?,1,25,34,28,?,0,8,0,0,0,0,23,0
1790,?,?,0,0,19,?,1,0,22,13,1,5,10,37,0,0,22,1,25,34,28,?,0,0,0,0,0,?,23,?
1699,1,?,0,0,0,?,1,0,22,13,1,5,10,37,0,0,22,1,25,34,28,?,0,0,0,0,0,0,23,0
1698,1,?,0,0,0,?,1,0,22,?,1,5,10,37,0,0,22,1,25,34,28,?,0,0,0,0,0,0,23,0
1675,1,?,0,0,0,?,0,10,22,13,1,?,10,37,?,0,?,1,?,34,28,?,?,0,12,0,?,0,23,0
1674,?,?,0,0,0,?,0,?,22,13,1,?,10,37,1,0,0,1,25,34,28,?,0,0,0,9,11,0,23,0
1740,1,?,0,0,0,?,0,10,22,13,1,?,10,37,1,0,0,1,25,34,28,?,?,?,?,?,0,0,23,0
1593,1,?,0,0,0,?,0,0,22,13,1,5,10,37,0,?,1,1,25,?,28,?,?,0,0,0,0,0,23,0
1710,1,?,?,0,?,?,0,0,22,13,1,5,10,37,0,0,1,1,25,?,28,?,0,0,?,0,0,0,23,0
1933,1,1,0,0,0,?,0,7,22,?,?,0,?,?,0,?,14,1,25,34,28,?,3,41,?,0,0,0,23,2
1895,1,1,0,0,15,?,0,?,22,13,0,0,10,?,0,3,14,1,25,34,28,?,3,41,?,0,0,0,23,0
1894,1,1,0,1,15,?,?,7,22,13,0,0,10,37,0,3,14,1,25,34,28,?,3,41,0,?,0,0,23,?
1788,1,1,0,0,0,?,0,0,22,?,1,?,10,37,0,?,14,1,25,34,28,?,3,?,?,0,0,11,23,0
1880,?,1,1,0,0,?,0,0,?,13,1,0,10,37,0,0,14,1,25,34,28,?,?,41,0,0,84,0,23,2
1900,1,?,0,1,0,?,0,0,22,13,1,11,10,37,0,?,25,1,25,34,28,?,0,0,14,0,?,0,23,0
1983,1,0,0,1,2,?,0,1,22,?,0,0,10,?,0,0,25,1,?,34,28,?,0,0,14,33,0,0,23,2
1331,1,0,?,1,0,?,0,0,22,13,0,?,10,37,0,9,?,1,25,34,28,?,1,?,?,22,23,11,23,0
1330,1,?,0,1,0,?,0,?,22,13,0,0,?,37,0,9,0,1,25,34,28,?,?,0,17,22,23,11,23,0
1415,1,0,0,1,0,?,0,1,22,13,1,?,10,?,0,?,0,1,?,34,28,?,?,?,17,22,23,11,23,0
1414,1,0,0,1,0,?,0,1,22,13,1,?,?,?,0,9,0,1,25,34,28,?,?,19,17,22,23,?,?,0
1291,?,?,?,1,0,6,?,0,22,13,0,0,?,37,0,0,23,1,25,34,28,?,0,0,0,0,0,11,?,0
1290,1,3,?,1,0,?,0,0,22,13,?,0,?,37,0,0,0,1,25,34,28,?,0,0,13,?,?,11,23,2
1450,1,0,?,1,0,4,?,0,22,13,?,0,10,37,0,0,0,1,25,34,?,?,1,0,0,0,0,?,?,0
1157,1,0,0,1,0,?,0,0,22,13,0,0,10,37,0,0,0,1,25,?,28,?,1,0,10,0,?,11,23,0
1156,1,0,?,1,0,0,1,0,22,13,0,0,10,37,0,?,?,1,25,?,?,?,?,0,?,0,?,11,23,?
1409,1,0,0,?,0,0,0,0,22,13,?,0,10,?,3,?,23,1,25,34,28,?,0,3,0,0,0,11,23,2
1691,1,0,?,1,0,?,0,0,22,13,?,?,?,?,0,0,0,1,25,34,28,?,0,?,14,0,0,11,23,2
1690,1,?,0,1,0,0,0,0,22,13,?,0,10,?,0,0,0,1,25,34,?,?,0,3,14,27,0,11,23,2
1663,?,12,0,1,?,?,1,0,22,13,0,?,10,37,?,20,22,1,25,34,?,?,0,3,0,26,14,11,23,?
1662,1,12,0,1,0,?,1,?,?,13,0,?,10,37,?,20,22,1,25,34,28,?,0,3,?,26,14,?,23,2
1585,1,12,0,?,0,?,1,0,22,13,0,0,10,37,0,0,22,?,25,34,28,?,0,?,0,4,0,11,23,2
1584,1,12,0,1,?,?,1,0,22,?,0,0,?,?,0,0,22,?,25,?,28,?,?,3,0,?,0,11,23,2
1528,1,0,0,1,0,0,2,?,22,13,?,?,10,37,0,0,0,1,25,34,28,?,0,3,?,2,40,11,23,?
1602,1,0,0,?,0,0,0,?,22,?,1,?,10,37,0,?,0,?,25,34,?,?,0,3,7,2,40,11,23,?
1481,1,14,0,?,0,3,1,0,22,1,?,?,10,37,?,0,35,0,0,34,?,?,1,0,0,15,0,?,0,0
1480,1,14,?,0,0,3,1,0,?,1,0,0,10,37,0,0,35,0,0,34,20,?,1,0,?,?,0,0,0,?
1272,1,14,0,1,0,3,1,?,?,0,?,0,10,37,0,?,35,0,?,?,?,?,1,0,0,15,?,?,0,0
1143,1,14,?,1,5,3,0,0,22,8,0,0,10,37,?,6,?,4,0,34,?,?,1,?,8,15,69,7,20,0
1142,1,14,0,1,?,3,0,0,22,8,0,0,10,37,0,?,0,0,0,34,?,?,1,?,8,15,69,?,0,0
1907,1,?,?,0,?,3,0,0,22,?,?,0,10,37,?,0,?,0,0,?,20,?,?,0,0,15,0,0,10,6
1820,1,5,1,?,?,3,0,0,22,?,0,?,?,?,?,0,?,0,0,34,20,?,1,0,0,15,0,0,10,6
