cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30
1072,3,1,1,?,0,0,0,10,0,?,?,0,2,?,2,?,8,3,10,0,0,31,5,16,12,21,4,2,0,8
1319,3,1,1,0,11,6,18,10,5,15,?,3,0,0,2,?,8,0,10,?,?,0,?,16,12,21,4,0,?,8
1318,?,1,1,?,11,6,18,10,0,15,1,3,?,0,2,?,?,?,?,0,1,0,0,16,12,21,4,?,0,8
1180,3,1,1,0,11,0,?,?,0,?,0,3,0,?,2,?,8,2,10,0,?,0,0,16,12,21,4,0,0,8
1144,3,?,0,?,0,0,?,10,0,8,0,0,0,4,2,0,8,0,10,0,0,0,2,16,12,?,4,2,1,8
1489,3,?,0,0,0,1,8,10,0,?,0,0,0,0,2,0,8,0,10,0,0,0,2,16,12,21,4,2,1,8
1488,3,?,0,0,0,1,8,10,?,?,0,0,?,0,2,?,8,0,10,0,0,0,2,16,12,21,4,2,1,8
1417,3,?,0,0,0,0,8,10,0,?,0,0,?,0,2,0,8,3,10,0,0,17,?,16,12,21,4,2,1,8
1147,3,?,0,0,?,0,8,10,0,0,?,0,1,13,2,0,8,3,10,0,7,0,4,16,?,?,?,2,1,8
1493,3,?,0,0,0,0,8,10,0,0,0,0,0,?,2,0,8,3,10,?,0,0,0,16,?,?,4,?,1,8
1492,?,?,0,0,0,0,8,10,0,0,0,?,0,13,2,0,8,3,10,31,0,?,0,?,?,21,4,?,1,8
1806,?,?,?,0,0,0,24,10,0,0,0,0,3,0,2,0,8,1,10,37,1,0,0,16,12,21,?,2,1,8
1369,3,?,0,0,17,0,24,10,0,?,0,?,3,0,?,10,?,0,10,0,?,0,0,16,12,21,4,2,?,8
1783,?,?,0,0,0,0,24,10,0,0,?,0,3,0,?,?,8,?,10,0,0,0,0,?,12,21,4,2,1,8
1888,3,?,?,0,0,0,24,10,?,?,0,6,3,0,?,?,8,0,10,0,0,0,?,16,12,21,4,2,1,8
1801,3,1,0,1,0,?,0,?,0,0,?,0,0,?,2,0,8,?,1,1,?,0,0,16,12,?,4,5,0,8
1800,3,1,0,1,0,?,?,?,0,0,1,?,0,0,2,0,8,?,1,1,?,0,0,16,12,21,4,5,?,8
1375,3,1,0,1,18,?,0,?,?,0,1,0,0,0,2,0,?,1,0,1,?,?,0,16,12,21,4,?,30,8
1374,?,1,0,1,?,?,5,?,?,0,1,0,3,0,2,3,?,1,?,1,?,?,0,16,?,21,4,5,30,8
1429,3,1,0,?,0,?,0,?,0,?,0,0,0,0,?,0,?,1,0,0,0,?,5,16,?,21,4,0,0,8
1428,3,1,1,1,?,?,0,?,?,0,?,0,0,0,2,0,?,1,?,?,0,20,5,16,12,21,4,0,0,8
1129,?,1,0,1,3,?,33,?,3,0,0,0,2,0,2,3,8,1,?,0,0,?,?,16,12,21,?,0,0,8
1128,3,1,0,1,3,?,33,?,3,0,0,0,2,0,2,0,8,1,9,0,0,?,4,16,12,21,4,0,0,8
1141,3,1,?,1,0,?,33,?,?,2,1,?,2,0,2,?,?,1,9,0,?,?,4,16,12,21,4,0,0,8
1140,3,1,?,1,?,?,?,?,0,2,0,0,2,0,2,?,8,1,?,0,0,?,4,16,12,?,4,0,?,8
1539,3,1,0,1,?,?,33,?,0,0,0,0,2,0,?,0,8,?,9,37,5,?,4,16,?,21,4,0,0,8
1538,3,1,0,1,0,?,33,?,0,0,1,0,2,0,2,0,8,?,9,0,5,?,4,16,12,21,4,?,0,8
1897,?,?,?,1,18,0,0,?,?,0,?,0,?,0,2,0,?,1,?,0,?,0,?,16,?,21,4,2,?,8
1665,?,?,0,1,0,0,9,?,0,0,?,0,0,0,2,0,?,?,0,0,0,0,0,16,12,21,4,5,?,8
1664,3,?,0,1,0,0,0,?,?,0,?,0,0,0,2,0,8,1,0,17,0,?,0,16,12,21,4,5,?,8
1899,3,?,0,1,0,0,0,?,0,0,?,0,?,0,2,0,8,1,9,0,0,0,0,16,12,?,4,?,?,8
1898,3,?,0,?,?,?,0,?,0,0,?,0,0,0,?,?,8,1,9,0,0,0,0,16,12,21,4,0,?,8
1735,3,?,?,1,?,0,0,?,0,0,0,0,0,0,2,0,8,1,0,0,14,0,0,16,?,21,4,?,20,8
1937,3,?,1,?,?,0,?,?,?,8,?,0,0,0,2,0,8,1,?,?,2,6,0,16,12,?,4,0,20,8
1498,3,?,1,1,1,0,0,?,7,0,0,0,0,0,2,?,8,1,0,15,2,0,0,16,12,21,4,2,20,8
1713,?,1,1,?,?,?,0,?,0,0,0,0,2,?,2,0,8,1,0,0,?,0,4,16,12,21,4,2,?,8
1768,3,1,1,0,0,?,?,?,?,0,0,0,2,0,2,?,?,0,0,0,0,0,4,16,12,21,4,2,25,8
1167,?,1,0,1,0,?,0,?,3,?,0,0,?,4,2,0,8,?,?,0,0,?,3,16,?,21,4,2,0,8
1166,?,1,0,1,0,?,?,?,?,?,0,0,0,?,2,0,8,0,?,0,9,0,3,16,?,21,4,?,0,8
1136,3,1,0,0,0,0,?,?,3,?,0,0,2,0,2,?,8,1,0,0,0,0,3,16,?,21,4,2,0,8
1525,?,1,1,1,0,0,0,?,0,7,?,0,0,19,?,10,8,0,0,6,0,6,0,?,12,?,?,2,?,8
1524,?,?,?,?,53,0,0,?,0,7,?,0,0,19,?,10,8,0,0,6,0,6,?,16,12,?,4,2,1,?
1444,?,1,1,1,11,3,?,?,5,7,0,0,0,19,?,10,8,1,16,?,0,6,?,?,?,?,4,?,0,8
1085,3,1,1,?,0,0,?,?,0,0,0,0,6,0,2,10,8,0,0,0,0,6,4,16,?,21,4,2,0,8
1084,3,?,1,0,0,0,?,?,0,0,0,?,0,30,2,10,8,0,0,0,0,6,4,16,12,21,4,?,0,8
1390,3,1,?,1,?,2,?,?,0,0,0,3,2,0,?,10,?,?,0,0,5,6,4,16,12,21,4,?,0,8
1076,3,1,1,1,0,0,?,?,0,0,0,?,0,0,2,10,8,0,9,0,?,6,4,16,12,?,4,2,3,8
1839,?,1,0,1,0,0,5,10,3,13,1,0,2,19,2,0,?,0,3,0,?,0,2,16,12,21,?,?,25,?
1567,?,1,0,1,0,0,?,10,?,?,1,0,2,0,2,0,8,3,3,0,0,0,2,16,?,21,?,5,25,?
1791,0,1,?,1,66,?,0,10,0,13,1,0,?,0,2,6,?,0,1,0,5,0,?,?,12,21,?,0,0,?
1790,0,1,0,1,?,0,0,?,0,?,1,0,?,?,2,6,8,?,1,?,5,0,2,16,12,21,?,0,0,?
1698,?,?,0,1,0,0,0,10,0,13,?,0,?,0,2,6,?,0,1,0,0,0,2,?,12,21,?,0,0,?
1675,0,1,1,0,0,0,0,?,0,13,1,?,2,0,2,0,8,0,9,12,0,0,2,16,12,21,?,2,0,?
1674,0,1,?,0,0,0,0,10,0,13,1,?,2,?,?,0,8,0,9,12,0,0,2,16,12,21,?,0,0,?
1741,0,1,0,0,?,0,0,10,0,13,1,?,?,0,2,?,?,0,9,0,0,0,2,16,12,21,?,0,0,?
1740,0,1,0,?,0,6,0,10,0,13,1,?,2,0,2,?,8,0,9,0,0,0,2,16,12,?,?,?,0,?
1593,0,1,0,0,0,0,0,10,0,13,1,0,?,0,?,0,8,0,9,0,0,?,2,?,12,21,?,0,0,?
1933,3,1,0,0,3,0,?,10,0,?,1,0,2,0,2,3,8,?,0,0,0,?,2,16,?,?,?,0,0,?
1932,3,1,0,0,?,?,0,10,0,13,1,0,?,0,2,3,8,?,0,0,0,?,2,16,?,21,?,?,0,?
1789,3,1,0,4,3,13,0,10,0,13,1,0,2,1,2,3,8,?,0,42,?,20,2,16,12,21,?,0,0,?
1788,3,1,0,4,3,13,0,10,0,13,1,0,2,1,2,3,8,?,0,?,0,20,2,16,12,21,?,0,0,?
1880,3,?,0,4,?,0,0,10,0,13,?,5,2,1,2,3,?,1,0,42,0,0,2,16,12,?,?,0,0,?
1689,0,1,0,0,0,0,0,10,0,13,1,0,0,0,2,17,8,?,0,0,0,0,2,?,12,21,?,?,0,?
1688,0,1,0,0,0,0,0,10,?,13,1,0,0,?,2,17,8,0,0,0,0,0,2,16,?,21,?,0,0,?
1900,0,1,0,?,0,0,0,?,3,13,1,?,0,0,2,0,8,0,0,0,2,?,2,16,12,21,?,0,0,?
1829,?,1,0,0,0,0,34,10,0,?,?,?,?,?,?,0,?,0,?,?,0,0,2,?,12,21,?,0,0,?
1828,?,1,0,0,0,0,34,10,0,?,?,0,?,0,2,0,8,?,?,?,?,0,2,16,?,21,?,?,?,?
1982,0,1,0,0,0,?,34,10,0,?,1,0,?,0,2,0,8,0,?,17,0,0,2,16,12,21,?,1,0,?
1450,3,0,1,1,?,7,17,?,0,22,1,0,0,?,2,19,8,1,?,0,0,0,2,16,12,21,4,?,16,?
1208,3,0,1,1,?,7,17,10,3,22,?,?,0,?,?,?,8,1,0,?,0,0,2,16,12,21,4,5,0,?
1108,?,?,0,1,?,7,17,10,3,22,1,?,?,?,?,26,8,0,0,43,20,0,2,16,12,21,4,0,?,?
1585,0,0,?,?,0,0,5,?,5,8,1,3,2,0,?,0,8,0,?,0,?,0,2,16,?,21,4,2,?,?
1584,0,0,?,?,0,10,5,10,0,8,?,3,2,?,2,?,8,0,?,0,?,0,?,16,?,21,4,2,0,?
1602,0,?,0,0,0,0,5,10,0,7,?,3,0,0,2,0,8,0,9,2,0,0,2,16,12,21,4,0,?,?
1974,0,?,0,0,?,0,5,10,0,7,1,3,0,0,2,0,8,0,9,0,17,2,?,?,?,?,4,?,0,?
1480,0,0,0,0,65,?,0,10,?,0,0,0,?,?,2,8,?,1,0,21,0,0,3,16,12,21,4,2,0,?
1273,0,2,0,0,65,0,?,10,?,0,0,?,0,?,2,8,8,1,0,21,0,0,3,?,12,21,4,2,0,?
1272,0,0,0,?,65,0,?,10,0,?,0,0,2,?,2,8,8,1,0,21,0,0,3,16,?,21,4,2,0,8
1143,3,0,1,?,0,6,19,10,0,0,?,0,0,0,2,0,?,1,9,21,0,0,3,?,12,21,4,?,0,8
1142,0,0,1,0,0,0,19,10,0,0,0,0,0,0,?,0,8,?,9,21,0,30,3,16,12,21,?,2,0,?
1907,?,0,0,0,17,0,5,10,0,0,0,0,2,?,?,0,8,1,16,12,0,20,0,16,12,21,4,2,0,8
1820,?,0,0,0,0,0,5,10,0,13,0,?,2,13,2,?,8,?,16,0,0,0,0,16,12,?,?,2,0,8
2025,?,0,0,0,0,?,?,10,?,0,0,?,?,0,2,2,8,1,16,0,?,0,?,16,12,21,4,2,0,8
1875,?,0,0,0,0,0,0,10,0,?,1,0,0,0,2,27,8,?,16,0,?,0,0,16,?,21,4,2,0,8
1874,?,?,0,?,0,0,0,10,?,?,0,0,0,0,?,?,8,?,16,0,?,?,0,16,12,21,4,2,0,8
1467,?,0,0,1,8,6,28,10,0,0,1,0,0,?,2,2,8,1,0,0,9,0,0,?,12,21,4,2,?,8
1564,3,0,0,1,0,6,0,10,0,0,0,0,0,0,?,0,8,1,0,1,9,0,0,?,12,21,?,2,?,8
1891,0,0,0,?,0,6,0,10,3,0,1,0,?,0,2,27,8,1,?,0,?,0,0,?,?,?,?,2,?,8
